team_1,team_2,score_1,score_2,game_url
ATL,TB,36,30,usa/nfl/atlanta-falcons-tampa-bay-buccaneers-fJDSVUrC/
ATL,NO,26,24,usa/nfl/atlanta-falcons-new-orleans-saints-pWrW9S4e/
ATL,KC,17,22,usa/nfl/atlanta-falcons-kansas-city-chiefs-8biI62hn/
PHI,ATL,21,22,usa/nfl/philadelphia-eagles-atlanta-falcons-OKY2qZfL/
ATL,PIT,10,18,usa/nfl/atlanta-falcons-pittsburgh-steelers-6mfUhLBD/
ATL,JAX,0,31,usa/nfl/atlanta-falcons-jacksonville-jaguars-OjBeKDzB/
BAL,ATL,13,12,usa/nfl/baltimore-ravens-atlanta-falcons-KYUIIur9/
MIA,ATL,20,13,usa/nfl/miami-dolphins-atlanta-falcons-xbBIgY8t/
NO,ATL,48,17,usa/nfl-2023-2024/new-orleans-saints-atlanta-falcons-hIDVJj3S/
CHI,ATL,37,17,usa/nfl-2023-2024/chicago-bears-atlanta-falcons-pfL0AOTn/
ATL,IND,29,10,usa/nfl-2023-2024/atlanta-falcons-indianapolis-colts-UNYetpF6/
CAR,ATL,9,7,usa/nfl-2023-2024/carolina-panthers-atlanta-falcons-jHoURp0D/
ATL,TB,25,29,usa/nfl-2023-2024/atlanta-falcons-tampa-bay-buccaneers-OOvLNv3A/
NYJ,ATL,8,13,usa/nfl-2023-2024/new-york-jets-atlanta-falcons-xhloB1J4/
ATL,NO,24,15,usa/nfl-2023-2024/atlanta-falcons-new-orleans-saints-t2KrcEwP/
ARI,ATL,25,23,usa/nfl-2023-2024/arizona-cardinals-atlanta-falcons-MarZfUB9/
ATL,MIN,28,31,usa/nfl-2023-2024/atlanta-falcons-minnesota-vikings-xzkEUXc4/
TEN,ATL,28,23,usa/nfl-2023-2024/tennessee-titans-atlanta-falcons-pMRtU07g/
TB,ATL,13,16,usa/nfl-2023-2024/tampa-bay-buccaneers-atlanta-falcons-4lVx0MhD/
ATL,WSH,16,24,usa/nfl-2023-2024/atlanta-falcons-washington-commanders-p443ak22/
ATL,HOU,21,19,usa/nfl-2023-2024/atlanta-falcons-houston-texans-lzx03GmU/
JAX,ATL,23,7,usa/nfl-2023-2024/jacksonville-jaguars-atlanta-falcons-p2wl5mxo/
DET,ATL,20,6,usa/nfl-2023-2024/detroit-lions-atlanta-falcons-hjc5QtjJ/
ATL,GB,25,24,usa/nfl-2023-2024/atlanta-falcons-green-bay-packers-MPLQyGh3/
ATL,CAR,24,10,usa/nfl-2023-2024/atlanta-falcons-carolina-panthers-ni3U7yvN/
