date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2
11-01-2024,ARI,CGY,2,6,0,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-calgary-flames-M5iElCBN/,183,332
09-01-2024,CGY,OTT,6,3,1,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-ottawa-senators-82RvzDdU/,118,337
07-01-2024,CHI,CGY,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/chicago-blackhawks-calgary-flames-44sBtcDn/,310,369
06-01-2024,PHI,CGY,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/philadelphia-flyers-calgary-flames-OYNmxrM0/,148,320
04-01-2024,NSH,CGY,3,6,0,NHL_2023/2024,usa/nhl-2023-2024/nashville-predators-calgary-flames-K0u5p6EK/,131,321
02-01-2024,MIN,CGY,1,3,0,NHL_2023/2024,usa/nhl-2023-2024/minnesota-wild-calgary-flames-tj6cRQ7r/,152,323
31-12-2023,CGY,PHI,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-philadelphia-flyers-Kv4UXSUE/,110,326
27-12-2023,CGY,SEA,1,2,0,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-seattle-kraken-MBheFacj/,108,323
23-12-2023,LAK,CGY,5,3,1,NHL_2023/2024,usa/nhl-2023-2024/los-angeles-kings-calgary-flames-jNIGMs5G/,101,330
21-12-2023,ANA,CGY,0,3,0,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-calgary-flames-6ZrD2MDp/,254,345
18-12-2023,CGY,FLA,3,1,1,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-florida-panthers-fNP97BaC/,161,327
16-12-2023,CGY,TB,4,2,1,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-tampa-bay-lightning-bLuJ3gue/,151,331
14-12-2023,MIN,CGY,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/minnesota-wild-calgary-flames-6RGujzBe/,108,334
12-12-2023,VGK,CGY,5,4,1,NHL_2023/2024,usa/nhl-2023-2024/vegas-golden-knights-calgary-flames-Wn1eBps4/,-122,349
11-12-2023,COL,CGY,6,5,1,NHL_2023/2024,usa/nhl-2023-2024/colorado-avalanche-calgary-flames-4xsyAzoU/,-106,341
09-12-2023,CGY,NJ,2,4,0,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-new-jersey-devils-dCHcdHGU/,156,339
07-12-2023,CGY,CAR,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-carolina-hurricanes-4d3l0aH5/,174,329
05-12-2023,CGY,MIN,2,5,0,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-minnesota-wild-beK58N9P/,145,326
02-12-2023,CGY,VAN,3,4,0,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-vancouver-canucks-QiPBntm6/,130,334
30-11-2023,CGY,DAL,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-dallas-stars-AL2tX0mJ/,168,326
27-11-2023,CGY,VGK,2,1,1,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-vegas-golden-knights-2iiudgK2/,155,327
25-11-2023,COL,CGY,3,1,1,NHL_2023/2024,usa/nhl-2023-2024/colorado-avalanche-calgary-flames-8lYHvhkS/,-105,351
24-11-2023,DAL,CGY,4,7,0,NHL_2023/2024,usa/nhl-2023-2024/dallas-stars-calgary-flames-fBa9rzj3/,-109,340
22-11-2023,NSH,CGY,4,2,1,NHL_2023/2024,usa/nhl-2023-2024/nashville-predators-calgary-flames-EivzUzyA/,148,322
20-11-2023,SEA,CGY,3,4,0,NHL_2023/2024,usa/nhl-2023-2024/seattle-kraken-calgary-flames-hngu8gEj/,136,329
18-11-2023,CGY,NYI,4,5,0,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-new-york-islanders-McFdGH6A/,113,325
16-11-2023,CGY,VAN,5,2,1,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-vancouver-canucks-O2mWadMT/,104,346
14-11-2023,MTL,CGY,1,2,0,NHL_2023/2024,usa/nhl-2023-2024/montreal-canadiens-calgary-flames-EDm750hh/,213,337
11-11-2023,OTT,CGY,4,1,1,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-calgary-flames-Khuu2Ro0/,111,342
10-11-2023,TOR,CGY,5,4,1,NHL_2023/2024,usa/nhl-2023-2024/toronto-maple-leafs-calgary-flames-6TPZ4T1s/,102,345
07-11-2023,CGY,NSH,4,2,1,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-nashville-predators-bN28l8H0/,127,327
04-11-2023,SEA,CGY,3,6,0,NHL_2023/2024,usa/nhl-2023-2024/seattle-kraken-calgary-flames-0SKLcCfE/,136,324
01-11-2023,CGY,DAL,3,4,0,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-dallas-stars-U5HfwNi2/,182,325
29-10-2023,EDM,CGY,5,2,1,NHL_2023/2024,usa/nhl-2023-2024/edmonton-oilers-calgary-flames-r9q7nRUF/,101,342
26-10-2023,CGY,STL,0,3,0,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-st-louis-blues-CAArpY8H/,-116,343
24-10-2023,CGY,NYR,1,3,0,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-new-york-rangers-06TMldfn/,176,323
22-10-2023,DET,CGY,6,2,1,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-calgary-flames-0hllzcug/,180,339
20-10-2023,CBJ,CGY,3,1,1,NHL_2023/2024,usa/nhl-2023-2024/columbus-blue-jackets-calgary-flames-2cMNJyeC/,195,344
19-10-2023,BUF,CGY,3,4,0,NHL_2023/2024,usa/nhl-2023-2024/buffalo-sabres-calgary-flames-MsR2Oats/,156,338
16-10-2023,WSH,CGY,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/washington-capitals-calgary-flames-Ey4y8vd0/,167,331
14-10-2023,PIT,CGY,5,2,1,NHL_2023/2024,usa/nhl-2023-2024/pittsburgh-penguins-calgary-flames-IVm1G2lK/,151,333
11-10-2023,CGY,WPG,5,3,1,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-winnipeg-jets-G632e1Cf/,115,322
06-10-2023,VAN,CGY,3,1,1,NHL_2023/2024,usa/nhl-2023-2024/vancouver-canucks-calgary-flames-G0pDF4ai/,137,330
04-10-2023,EDM,CGY,7,2,1,NHL_2023/2024,usa/nhl-2023-2024/edmonton-oilers-calgary-flames-Mw38oQpB/,-234,406
02-10-2023,CGY,WPG,5,4,1,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-winnipeg-jets-4MKbdsaT/,-133,346
29-09-2023,CGY,EDM,1,2,0,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-edmonton-oilers-nLAelS0h/,-176,373
27-09-2023,WPG,CGY,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/winnipeg-jets-calgary-flames-r7Wkb3UG/,-108,331
25-09-2023,SEA,CGY,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/seattle-kraken-calgary-flames-CSeLrOUT/,-125,345
25-09-2023,CGY,SEA,3,5,0,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-seattle-kraken-U36Gq4FN/,210,344
24-09-2023,CGY,VAN,10,0,1,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-vancouver-canucks-Ee6UjLMj/,-132,351
12-04-2023,CGY,SJ,3,1,1,NHL_2022/2023,usa/nhl-2022-2023/calgary-flames-san-jose-sharks-SCLhSukl/,-150,377
10-04-2023,CGY,NSH,2,3,0,NHL_2022/2023,usa/nhl-2022-2023/calgary-flames-nashville-predators-4WyOuv2j/,-124,333
