Date,HomeTeam,AwayTeam,FTHG,FTAG
15/05/2011,OAK,CHW,3,4
14/05/2011,OAK,CHW,6,2
13/05/2011,OAK,CHW,3,4
10/05/2011,TEX,OAK,7,2
09/05/2011,TEX,OAK,2,7
08/05/2011,KC,OAK,2,5
06/05/2011,KC,OAK,2,3
05/05/2011,OAK,CLE,3,4
04/05/2011,OAK,CLE,3,1
03/05/2011,OAK,CLE,1,4
02/05/2011,OAK,TEX,5,4
01/05/2011,OAK,TEX,7,2
30/04/2011,OAK,TEX,2,11
29/04/2011,OAK,TEX,3,1
27/04/2011,LAA,OAK,1,2
26/04/2011,LAA,OAK,8,3
25/04/2011,LAA,OAK,5,0
24/04/2011,SEA,OAK,2,5
23/04/2011,SEA,OAK,1,9
22/04/2011,SEA,OAK,4,0
21/04/2011,SEA,OAK,1,0
20/04/2011,OAK,BOS,3,5
19/04/2011,OAK,BOS,5,0
17/04/2011,OAK,DET,5,1
16/04/2011,OAK,DET,6,2
15/04/2011,OAK,DET,4,8
14/04/2011,OAK,DET,0,3
11/04/2011,CHW,OAK,1,2
10/04/2011,MIN,OAK,3,5
09/04/2011,MIN,OAK,0,1
08/04/2011,MIN,OAK,2,1
07/04/2011,TOR,OAK,1,2
06/04/2011,TOR,OAK,5,3
05/04/2011,TOR,OAK,7,6
03/04/2011,OAK,SEA,7,1
02/04/2011,OAK,SEA,2,5
01/04/2011,OAK,SEA,2,6
03/10/2010,SEA,OAK,3,4
02/10/2010,SEA,OAK,3,5
01/10/2010,SEA,OAK,0,9
30/09/2010,SEA,OAK,1,8
29/09/2010,LAA,OAK,2,1
28/09/2010,LAA,OAK,4,2
27/09/2010,LAA,OAK,6,5
26/09/2010,OAK,TEX,9,16
25/09/2010,OAK,TEX,3,4
24/09/2010,OAK,TEX,3,10
23/09/2010,OAK,TEX,5,0
22/09/2010,OAK,CHW,3,4
21/09/2010,OAK,CHW,7,2
20/09/2010,OAK,CHW,3,0
19/09/2010,MIN,OAK,2,6
18/09/2010,MIN,OAK,4,2
17/09/2010,MIN,OAK,1,3
15/09/2010,KC,OAK,6,3
14/09/2010,KC,OAK,11,3
13/09/2010,KC,OAK,1,3
12/09/2010,OAK,BOS,3,5
11/09/2010,OAK,BOS,4,3
10/09/2010,OAK,BOS,5,0
08/09/2010,OAK,SEA,4,3
07/09/2010,OAK,SEA,5,7
06/09/2010,OAK,SEA,6,2
05/09/2010,OAK,LAA,4,7
04/09/2010,OAK,LAA,3,1
03/09/2010,OAK,LAA,8,0
02/09/2010,NYY,OAK,5,0
01/09/2010,NYY,OAK,4,3
31/08/2010,NYY,OAK,9,3
30/08/2010,NYY,OAK,11,5
29/08/2010,TEX,OAK,2,8
28/08/2010,TEX,OAK,0,5
27/08/2010,TEX,OAK,7,3
26/08/2010,CLE,OAK,3,2
25/08/2010,CLE,OAK,1,6
24/08/2010,CLE,OAK,0,5
22/08/2010,OAK,TB,2,3
21/08/2010,OAK,TB,4,5
20/08/2010,OAK,TB,5,4
19/08/2010,OAK,TB,4,3
18/08/2010,OAK,TOR,5,4
17/08/2010,OAK,TOR,6,2
16/08/2010,OAK,TOR,1,3
15/08/2010,MIN,OAK,4,2
14/08/2010,MIN,OAK,2,0
13/08/2010,MIN,OAK,4,3
11/08/2010,SEA,OAK,1,5
10/08/2010,SEA,OAK,2,0
09/08/2010,SEA,OAK,3,1
08/08/2010,OAK,TEX,3,2
07/08/2010,OAK,TEX,6,2
06/08/2010,OAK,TEX,1,5
04/08/2010,OAK,KC,4,3
03/08/2010,OAK,KC,2,3
02/08/2010,OAK,KC,6,0
01/08/2010,CHW,OAK,4,1
31/07/2010,CHW,OAK,2,6
30/07/2010,CHW,OAK,6,1
29/07/2010,TEX,OAK,7,4
28/07/2010,TEX,OAK,1,3
27/07/2010,TEX,OAK,3,1
25/07/2010,OAK,CHW,6,4
24/07/2010,OAK,CHW,10,2
23/07/2010,OAK,CHW,1,5
21/07/2010,OAK,BOS,6,4
20/07/2010,OAK,BOS,5,4
19/07/2010,OAK,BOS,1,2
18/07/2010,KC,OAK,6,9
17/07/2010,KC,OAK,5,6
16/07/2010,KC,OAK,1,5
11/07/2010,OAK,LAA,5,2
10/07/2010,OAK,LAA,15,1
09/07/2010,OAK,LAA,5,6
07/07/2010,OAK,NYY,2,6
06/07/2010,OAK,NYY,1,6
05/07/2010,OAK,NYY,1,3
04/07/2010,CLE,OAK,1,3
03/07/2010,CLE,OAK,5,4
02/07/2010,CLE,OAK,0,3
01/07/2010,BAL,OAK,1,8
30/06/2010,BAL,OAK,9,6
29/06/2010,BAL,OAK,2,4
23/06/2010,OAK,CIN,0,3
22/06/2010,OAK,CIN,2,4
21/06/2010,OAK,CIN,4,6
20/06/2010,STL,OAK,2,3
19/06/2010,STL,OAK,4,3
18/06/2010,STL,OAK,6,4
17/06/2010,CHC,OAK,3,2
16/06/2010,CHC,OAK,6,2
15/06/2010,CHC,OAK,5,9
13/06/2010,SF,OAK,6,2
12/06/2010,SF,OAK,5,4
11/06/2010,SF,OAK,6,2
10/06/2010,OAK,LAA,6,1
09/06/2010,OAK,LAA,1,7
08/06/2010,OAK,LAA,10,1
07/06/2010,OAK,LAA,2,4
06/06/2010,OAK,MIN,5,4
05/06/2010,OAK,MIN,3,4
04/06/2010,OAK,MIN,4,5
03/06/2010,BOS,OAK,8,9
02/06/2010,BOS,OAK,6,4
01/06/2010,BOS,OAK,9,4
31/05/2010,DET,OAK,1,4
30/05/2010,DET,OAK,10,2
29/05/2010,DET,OAK,0,6
28/05/2010,DET,OAK,4,5
27/05/2010,BAL,OAK,5,7
26/05/2010,BAL,OAK,1,6
25/05/2010,BAL,OAK,5,1
23/05/2010,OAK,SF,3,0
22/05/2010,OAK,SF,1,0
21/05/2010,OAK,SF,6,1
20/05/2010,OAK,DET,2,5
19/05/2010,OAK,DET,1,5
18/05/2010,OAK,SEA,6,5
17/05/2010,OAK,SEA,8,4
16/05/2010,LAA,OAK,4,0
15/05/2010,LAA,OAK,12,3
14/05/2010,LAA,OAK,4,0
13/05/2010,TEX,OAK,2,1
12/05/2010,TEX,OAK,10,1
11/05/2010,TEX,OAK,6,7
09/05/2010,OAK,TB,4,0
08/05/2010,OAK,TB,4,2
07/05/2010,OAK,TB,1,4
05/05/2010,OAK,TEX,4,1
04/05/2010,OAK,TEX,7,6
03/05/2010,OAK,TEX,2,4
02/05/2010,TOR,OAK,9,3
01/05/2010,TOR,OAK,3,4
30/04/2010,TOR,OAK,10,2
29/04/2010,TOR,OAK,6,3
28/04/2010,TB,OAK,10,3
27/04/2010,TB,OAK,8,6
25/04/2010,OAK,CLE,11,0
24/04/2010,OAK,CLE,1,6
23/04/2010,OAK,CLE,10,0
22/04/2010,OAK,NYY,4,2
21/04/2010,OAK,NYY,1,3
20/04/2010,OAK,NYY,3,7
18/04/2010,OAK,BAL,3,8
17/04/2010,OAK,BAL,4,3
16/04/2010,OAK,BAL,4,2
15/04/2010,OAK,BAL,6,2
14/04/2010,SEA,OAK,4,2
13/04/2010,SEA,OAK,3,0
12/04/2010,SEA,OAK,0,4
11/04/2010,LAA,OAK,4,9
10/04/2010,LAA,OAK,4,3
09/04/2010,LAA,OAK,4,10
08/04/2010,OAK,SEA,6,2
07/04/2010,OAK,SEA,6,5
06/04/2010,OAK,SEA,2,1
05/04/2010,OAK,SEA,3,5
04/10/2009,OAK,LAA,3,5
03/10/2009,OAK,LAA,2,4
02/10/2009,OAK,LAA,2,5
01/10/2009,SEA,OAK,4,2
30/09/2009,SEA,OAK,7,0
29/09/2009,SEA,OAK,6,4
27/09/2009,LAA,OAK,7,4
26/09/2009,LAA,OAK,10,15
25/09/2009,LAA,OAK,0,3
24/09/2009,OAK,TEX,12,3
23/09/2009,OAK,TEX,8,9
22/09/2009,OAK,TEX,9,1
21/09/2009,OAK,TEX,3,10
20/09/2009,OAK,CLE,11,4
19/09/2009,OAK,CLE,8,4
18/09/2009,OAK,CLE,2,1
17/09/2009,OAK,CLE,5,2
16/09/2009,TEX,OAK,0,4
15/09/2009,TEX,OAK,1,6
14/09/2009,TEX,OAK,0,9
13/09/2009,MIN,OAK,8,0
12/09/2009,MIN,OAK,2,4
11/09/2009,MIN,OAK,5,12
09/09/2009,CHW,OAK,4,3
08/09/2009,CHW,OAK,3,11
06/09/2009,OAK,SEA,5,2
05/09/2009,OAK,SEA,9,5
04/09/2009,OAK,SEA,3,6
03/09/2009,OAK,SEA,4,7
02/09/2009,OAK,KC,10,4
01/09/2009,OAK,KC,3,4
31/08/2009,OAK,KC,8,5
30/08/2009,LAA,OAK,9,1
29/08/2009,LAA,OAK,3,4
28/08/2009,LAA,OAK,11,7
27/08/2009,LAA,OAK,0,2
26/08/2009,SEA,OAK,5,3
25/08/2009,SEA,OAK,4,2
24/08/2009,SEA,OAK,3,1
23/08/2009,OAK,DET,9,4
22/08/2009,OAK,DET,3,2
21/08/2009,OAK,DET,2,3
19/08/2009,OAK,NYY,2,3
18/08/2009,OAK,NYY,2,7
17/08/2009,OAK,NYY,3,0
16/08/2009,OAK,CHW,3,2
15/08/2009,OAK,CHW,1,8
14/08/2009,OAK,CHW,7,8
12/08/2009,BAL,OAK,3,6
11/08/2009,BAL,OAK,3,2
10/08/2009,BAL,OAK,1,9
09/08/2009,KC,OAK,3,6
08/08/2009,KC,OAK,12,6
07/08/2009,KC,OAK,4,9
06/08/2009,OAK,TEX,4,6
05/08/2009,OAK,TEX,7,5
04/08/2009,OAK,TEX,6,0
03/08/2009,OAK,TEX,3,2
02/08/2009,OAK,TOR,2,7
01/08/2009,OAK,TOR,5,6
31/07/2009,OAK,TOR,8,5
30/07/2009,BOS,OAK,8,5
29/07/2009,BOS,OAK,6,8
28/07/2009,BOS,OAK,8,9
27/07/2009,BOS,OAK,8,3
26/07/2009,NYY,OAK,7,5
25/07/2009,NYY,OAK,4,6
24/07/2009,NYY,OAK,8,3
23/07/2009,NYY,OAK,6,3
22/07/2009,OAK,MIN,16,1
21/07/2009,OAK,MIN,2,3
20/07/2009,OAK,MIN,14,13
19/07/2009,OAK,LAA,0,1
18/07/2009,OAK,LAA,6,11
17/07/2009,OAK,LAA,7,3
16/07/2009,OAK,LAA,2,6
12/07/2009,TB,OAK,3,7
11/07/2009,TB,OAK,2,7
10/07/2009,TB,OAK,6,0
08/07/2009,BOS,OAK,5,4
07/07/2009,BOS,OAK,5,2
06/07/2009,BOS,OAK,0,6
05/07/2009,CLE,OAK,2,5
04/07/2009,CLE,OAK,5,2
03/07/2009,CLE,OAK,15,3
01/07/2009,OAK,DET,5,1
30/06/2009,OAK,DET,3,5
29/06/2009,OAK,DET,7,1
28/06/2009,OAK,COL,1,3
27/06/2009,OAK,COL,9,11
26/06/2009,OAK,COL,2,4
24/06/2009,OAK,SF,3,6
23/06/2009,OAK,SF,1,4
22/06/2009,OAK,SF,5,1
18/06/2009,LAD,OAK,3,2
17/06/2009,LAD,OAK,4,5
16/06/2009,LAD,OAK,5,4
14/06/2009,SF,OAK,7,1
13/06/2009,SF,OAK,5,2
12/06/2009,SF,OAK,3,0
11/06/2009,OAK,MIN,4,3
10/06/2009,OAK,MIN,3,6
09/06/2009,OAK,MIN,5,10
08/06/2009,OAK,MIN,4,3
07/06/2009,OAK,BAL,3,0
06/06/2009,OAK,BAL,9,4
05/06/2009,OAK,BAL,9,1
04/06/2009,CHW,OAK,0,7
03/06/2009,CHW,OAK,3,5
02/06/2009,CHW,OAK,0,5
01/06/2009,CHW,OAK,6,2
31/05/2009,TEX,OAK,4,5
30/05/2009,TEX,OAK,14,1
29/05/2009,TEX,OAK,6,3
29/05/2009,TEX,OAK,5,2
27/05/2009,OAK,SEA,1,6
26/05/2009,OAK,SEA,4,3
25/05/2009,OAK,SEA,6,1
24/05/2009,OAK,ARI,6,2
23/05/2009,OAK,ARI,7,8
22/05/2009,OAK,ARI,1,2
21/05/2009,TB,OAK,6,5
20/05/2009,TB,OAK,6,7
19/05/2009,TB,OAK,1,4
18/05/2009,TB,OAK,13,4
17/05/2009,DET,OAK,11,7
16/05/2009,DET,OAK,9,1
15/05/2009,DET,OAK,14,1
13/05/2009,OAK,KC,7,2
12/05/2009,OAK,KC,12,3
10/05/2009,OAK,TOR,0,5
09/05/2009,OAK,TOR,4,6
08/05/2009,OAK,TOR,5,3
07/05/2009,OAK,TEX,9,4
06/05/2009,OAK,TEX,2,3
05/05/2009,OAK,LAA,3,5
04/05/2009,OAK,LAA,2,5
03/05/2009,SEA,OAK,8,7
02/05/2009,SEA,OAK,2,3
01/05/2009,SEA,OAK,8,7
30/04/2009,TEX,OAK,2,4
28/04/2009,TEX,OAK,5,4
26/04/2009,OAK,TB,7,1
25/04/2009,OAK,TB,5,2
24/04/2009,OAK,TB,2,8
22/04/2009,NYY,OAK,9,7
21/04/2009,NYY,OAK,5,3
19/04/2009,TOR,OAK,1,0
18/04/2009,TOR,OAK,4,2
17/04/2009,TOR,OAK,5,8
15/04/2009,OAK,BOS,2,8
14/04/2009,OAK,BOS,6,5
13/04/2009,OAK,BOS,8,2
12/04/2009,OAK,SEA,0,1
11/04/2009,OAK,SEA,5,8
10/04/2009,OAK,SEA,4,5
08/04/2009,LAA,OAK,4,6
07/04/2009,LAA,OAK,4,6
06/04/2009,LAA,OAK,3,0
28/09/2008,SEA,OAK,4,3
27/09/2008,SEA,OAK,7,3
26/09/2008,SEA,OAK,10,8
24/09/2008,TEX,OAK,14,4
23/09/2008,TEX,OAK,6,4
22/09/2008,TEX,OAK,3,4
21/09/2008,OAK,SEA,5,3
20/09/2008,OAK,SEA,8,7
19/09/2008,OAK,SEA,2,0
18/09/2008,OAK,LAA,4,6
17/09/2008,OAK,LAA,3,2
16/09/2008,LAA,OAK,1,8
14/09/2008,OAK,TEX,7,4
12/09/2008,OAK,TEX,0,7
11/09/2008,OAK,TEX,1,6
10/09/2008,DET,OAK,2,5
09/09/2008,DET,OAK,2,3
08/09/2008,DET,OAK,14,8
06/09/2008,BAL,OAK,1,5
05/09/2008,BAL,OAK,2,11
04/09/2008,KC,OAK,9,6
04/09/2008,KC,OAK,5,4
02/09/2008,KC,OAK,5,2
30/08/2008,OAK,MIN,3,2
29/08/2008,OAK,MIN,2,12
28/08/2008,OAK,MIN,3,2
27/08/2008,LAA,OAK,5,6
26/08/2008,LAA,OAK,5,1
25/08/2008,LAA,OAK,1,2
24/08/2008,SEA,OAK,8,4
23/08/2008,SEA,OAK,1,5
22/08/2008,SEA,OAK,7,5
21/08/2008,SEA,OAK,0,2
20/08/2008,MIN,OAK,3,1
19/08/2008,MIN,OAK,13,2
18/08/2008,MIN,OAK,2,3
17/08/2008,OAK,CHW,1,13
16/08/2008,OAK,CHW,1,2
15/08/2008,OAK,CHW,6,4
14/08/2008,OAK,TB,6,7
13/08/2008,OAK,TB,2,3
12/08/2008,OAK,TB,2,1
10/08/2008,DET,OAK,6,1
09/08/2008,DET,OAK,10,2
08/08/2008,DET,OAK,2,4
07/08/2008,TOR,OAK,6,4
06/08/2008,TOR,OAK,5,1
05/08/2008,TOR,OAK,4,3
04/08/2008,TOR,OAK,6,1
03/08/2008,BOS,OAK,5,2
02/08/2008,BOS,OAK,12,2
01/08/2008,BOS,OAK,2,1
28/07/2008,OAK,KC,2,4
27/07/2008,OAK,TEX,6,5
26/07/2008,OAK,TEX,4,9
25/07/2008,OAK,TEX,6,14
23/07/2008,TB,OAK,4,3
22/07/2008,TB,OAK,1,8
21/07/2008,TB,OAK,4,0
18/07/2008,NYY,OAK,7,1
13/07/2008,OAK,LAA,3,4
12/07/2008,OAK,LAA,1,4
11/07/2008,OAK,LAA,9,2
10/07/2008,OAK,SEA,3,2
09/07/2008,OAK,SEA,4,6
08/07/2008,OAK,SEA,2,0
07/07/2008,OAK,SEA,4,3
06/07/2008,CHW,OAK,4,3
05/07/2008,CHW,OAK,6,1
04/07/2008,CHW,OAK,1,7
03/07/2008,CHW,OAK,2,3
02/07/2008,LAA,OAK,7,4
01/07/2008,LAA,OAK,5,3
30/06/2008,LAA,OAK,1,6
29/06/2008,OAK,SF,1,11
28/06/2008,OAK,SF,0,1
27/06/2008,OAK,SF,4,1
26/06/2008,OAK,PHI,5,0
25/06/2008,OAK,PHI,0,4
24/06/2008,OAK,PHI,5,2
22/06/2008,OAK,MIA,7,1
21/06/2008,OAK,MIA,4,6
20/06/2008,OAK,MIA,7,6
19/06/2008,ARI,OAK,2,1
18/06/2008,ARI,OAK,11,1
17/06/2008,ARI,OAK,1,15
14/06/2008,SF,OAK,0,4
13/06/2008,SF,OAK,1,5
12/06/2008,OAK,NYY,1,4
11/06/2008,OAK,NYY,8,4
10/06/2008,OAK,NYY,1,3
08/06/2008,OAK,LAA,7,3
07/06/2008,OAK,LAA,3,5
06/06/2008,OAK,LAA,1,3
04/06/2008,OAK,DET,10,2
03/06/2008,OAK,DET,5,4
02/06/2008,OAK,DET,3,2
01/06/2008,TEX,OAK,8,13
31/05/2008,TEX,OAK,8,4
30/05/2008,TEX,OAK,3,1
29/05/2008,OAK,TOR,0,12
28/05/2008,OAK,TOR,1,2
27/05/2008,OAK,TOR,3,1
25/05/2008,OAK,BOS,6,3
24/05/2008,OAK,BOS,3,0
23/05/2008,OAK,BOS,8,3
21/05/2008,OAK,TB,9,1
20/05/2008,OAK,TB,2,3
19/05/2008,OAK,TB,6,7
18/05/2008,ATL,OAK,5,2
17/05/2008,ATL,OAK,4,5
16/05/2008,ATL,OAK,3,2
15/05/2008,CLE,OAK,4,2
14/05/2008,CLE,OAK,2,0
13/05/2008,CLE,OAK,4,0
11/05/2008,TEX,OAK,6,12
10/05/2008,TEX,OAK,6,4
09/05/2008,TEX,OAK,4,0
07/05/2008,OAK,BAL,6,5
06/05/2008,OAK,BAL,4,2
05/05/2008,OAK,BAL,2,1
04/05/2008,OAK,TEX,3,1
03/05/2008,OAK,TEX,3,6
02/05/2008,OAK,TEX,3,4
01/05/2008,LAA,OAK,8,15
30/04/2008,LAA,OAK,6,1
29/04/2008,LAA,OAK,2,0
28/04/2008,LAA,OAK,2,14
27/04/2008,SEA,OAK,2,4
26/04/2008,SEA,OAK,5,3
25/04/2008,SEA,OAK,3,4
24/04/2008,OAK,MIN,11,2
23/04/2008,OAK,MIN,3,0
22/04/2008,OAK,MIN,4,5
19/04/2008,OAK,KC,6,5
18/04/2008,OAK,KC,13,2
17/04/2008,OAK,SEA,1,8
16/04/2008,OAK,SEA,2,4
15/04/2008,CHW,OAK,4,1
14/04/2008,CHW,OAK,1,2
13/04/2008,CLE,OAK,7,1
12/04/2008,CLE,OAK,3,7
11/04/2008,CLE,OAK,7,9
10/04/2008,TOR,OAK,2,3
09/04/2008,TOR,OAK,3,6
08/04/2008,TOR,OAK,8,9
05/04/2008,OAK,CLE,6,1
04/04/2008,OAK,CLE,6,3
01/04/2008,OAK,BOS,1,2
26/03/2008,OAK,BOS,5,1
25/03/2008,OAK,BOS,5,6
29/09/2007,OAK,LAA,2,3
08/07/2007,OAK,SEA,3,7
07/07/2007,OAK,SEA,0,4
05/07/2007,OAK,SEA,3,2
04/07/2007,OAK,TOR,3,10
30/06/2007,NYY,OAK,0,7
28/06/2007,CLE,OAK,4,3
25/06/2007,CLE,OAK,5,2
24/06/2007,NYM,OAK,10,2
20/06/2007,OAK,CIN,5,3
18/06/2007,OAK,CIN,6,1
16/06/2007,OAK,STL,6,15
15/06/2007,OAK,STL,14,3
14/06/2007,HOU,OAK,5,6
13/06/2007,HOU,OAK,3,7
12/06/2007,HOU,OAK,5,4
10/06/2007,SF,OAK,0,2
08/06/2007,SF,OAK,3,5
07/06/2007,OAK,BOS,0,1
06/06/2007,OAK,BOS,3,2
05/06/2007,OAK,BOS,2,0
03/06/2007,OAK,MIN,4,2
30/05/2007,OAK,TEX,6,1
28/05/2007,OAK,TEX,5,3
27/05/2007,BAL,OAK,8,4
26/05/2007,BAL,OAK,8,3
21/05/2007,CHW,OAK,8,5
17/05/2007,OAK,KC,4,7
13/05/2007,OAK,CLE,10,7
12/05/2007,OAK,CLE,3,6
11/05/2007,OAK,CLE,8,2
10/05/2007,KC,OAK,3,17
06/05/2007,TB,OAK,3,5
02/05/2007,BOS,OAK,6,4
28/04/2007,OAK,TB,12,5
26/04/2007,OAK,SEA,2,4
24/04/2007,BAL,OAK,2,4
22/04/2007,TEX,OAK,4,3
21/04/2007,TEX,OAK,7,0
20/04/2007,TEX,OAK,4,16
18/04/2007,OAK,LAA,3,0
17/04/2007,OAK,LAA,4,1
15/04/2007,OAK,NYY,5,4
13/04/2007,OAK,NYY,5,4
11/04/2007,OAK,CHW,3,6
10/04/2007,OAK,CHW,2,1
09/04/2007,OAK,CHW,1,4
08/04/2007,LAA,OAK,1,2
07/04/2007,LAA,OAK,2,1
05/04/2007,LAA,OAK,3,4
04/04/2007,SEA,OAK,0,9
03/04/2007,SEA,OAK,8,4
02/04/2007,SEA,OAK,4,0
09/09/2006,TB,OAK,9,6
27/07/2006,OAK,TOR,5,2
23/06/2006,SF,OAK,3,4
01/11/2023,ARI,TEX,0,5
31/10/2023,ARI,TEX,7,11
30/10/2023,ARI,TEX,1,3
28/10/2023,TEX,ARI,1,9
27/10/2023,TEX,ARI,6,5
23/10/2023,HOU,TEX,4,11
22/10/2023,HOU,TEX,2,9
20/10/2023,TEX,HOU,4,5
19/10/2023,TEX,HOU,3,10
18/10/2023,TEX,HOU,5,8
16/10/2023,HOU,TEX,4,5
15/10/2023,HOU,TEX,0,2
10/10/2023,TEX,BAL,7,1
08/10/2023,BAL,TEX,8,11
07/10/2023,BAL,TEX,2,3
04/10/2023,TB,TEX,1,7
03/10/2023,TB,TEX,0,4
01/10/2023,SEA,TEX,1,0
30/09/2023,SEA,TEX,1,6
29/09/2023,SEA,TEX,8,0
28/09/2023,SEA,TEX,3,2
27/09/2023,LAA,TEX,0,5
26/09/2023,LAA,TEX,9,3
25/09/2023,LAA,TEX,1,5
24/09/2023,TEX,SEA,9,8
23/09/2023,TEX,SEA,2,0
22/09/2023,TEX,SEA,8,5
20/09/2023,TEX,BOS,15,5
19/09/2023,TEX,BOS,6,4
18/09/2023,TEX,BOS,2,4
17/09/2023,CLE,TEX,9,2
16/09/2023,CLE,TEX,2,1
15/09/2023,CLE,TEX,12,3
14/09/2023,TOR,TEX,2,9
13/09/2023,TOR,TEX,0,10
12/09/2023,TOR,TEX,3,6
11/09/2023,TOR,TEX,4,10
06/09/2023,TEX,HOU,3,12
05/09/2023,TEX,HOU,1,14
04/09/2023,TEX,HOU,6,13
03/09/2023,TEX,MIN,6,5
02/09/2023,TEX,MIN,7,9
01/09/2023,TEX,MIN,1,5
30/08/2023,NYM,TEX,6,5
29/08/2023,NYM,TEX,1,2
28/08/2023,NYM,TEX,3,4
27/08/2023,MIN,TEX,7,6
26/08/2023,MIN,TEX,2,6
25/08/2023,MIN,TEX,12,2
24/08/2023,MIN,TEX,7,5
22/08/2023,ARI,TEX,6,3
21/08/2023,ARI,TEX,4,3
20/08/2023,TEX,MIL,2,6
19/08/2023,TEX,MIL,1,6
18/08/2023,TEX,MIL,8,9
16/08/2023,TEX,LAA,0,2
15/08/2023,TEX,LAA,7,3
14/08/2023,TEX,LAA,12,0
13/08/2023,SF,TEX,3,2
12/08/2023,SF,TEX,3,9
11/08/2023,SF,TEX,1,2
06/08/2023,TEX,MIA,6,0
05/08/2023,TEX,MIA,9,8
04/08/2023,TEX,MIA,6,2
03/08/2023,TEX,CHW,5,3
02/08/2023,TEX,CHW,11,1
01/08/2023,TEX,CHW,2,0
26/07/2023,HOU,TEX,5,13
25/07/2023,HOU,TEX,4,3
24/07/2023,HOU,TEX,10,9
23/07/2023,TEX,LAD,8,4
22/07/2023,TEX,LAD,3,16
21/07/2023,TEX,LAD,5,11
19/07/2023,TEX,TB,5,1
18/07/2023,TEX,TB,5,3
17/07/2023,TEX,TB,3,2
16/07/2023,TEX,CLE,6,5
15/07/2023,TEX,CLE,2,0
14/07/2023,TEX,CLE,12,4
09/07/2023,WSH,TEX,7,2
08/07/2023,WSH,TEX,8,3
07/07/2023,WSH,TEX,2,7
06/07/2023,BOS,TEX,10,6
05/07/2023,BOS,TEX,4,2
04/07/2023,BOS,TEX,2,6
03/07/2023,TEX,HOU,11,12
02/07/2023,TEX,HOU,3,5
01/07/2023,TEX,HOU,5,2
30/06/2023,TEX,HOU,3,5
29/06/2023,TEX,DET,5,8
28/06/2023,TEX,DET,10,2
27/06/2023,TEX,DET,8,3
26/06/2023,TEX,DET,2,7
25/06/2023,NYY,TEX,5,3
24/06/2023,NYY,TEX,1,0
23/06/2023,NYY,TEX,2,4
21/06/2023,CHW,TEX,3,6
20/06/2023,CHW,TEX,7,6
19/06/2023,CHW,TEX,2,5
18/06/2023,TEX,TOR,11,7
17/06/2023,TEX,TOR,4,2
16/06/2023,TEX,TOR,1,2
15/06/2023,TEX,LAA,3,5
14/06/2023,TEX,LAA,6,3
13/06/2023,TEX,LAA,3,7
12/06/2023,TEX,LAA,6,9
11/06/2023,TB,TEX,7,3
10/06/2023,TB,TEX,4,8
09/06/2023,TB,TEX,8,3
07/06/2023,TEX,STL,0,1
06/06/2023,TEX,STL,6,4
05/06/2023,TEX,STL,4,3
04/06/2023,TEX,SEA,12,3
03/06/2023,TEX,SEA,16,6
02/06/2023,TEX,SEA,2,0
31/05/2023,DET,TEX,3,2
30/05/2023,DET,TEX,6,10
29/05/2023,DET,TEX,0,5
28/05/2023,BAL,TEX,3,2
27/05/2023,BAL,TEX,3,5
26/05/2023,BAL,TEX,2,12
21/05/2023,TEX,COL,13,3
20/05/2023,TEX,COL,11,5
19/05/2023,TEX,COL,7,2
17/05/2023,TEX,ATL,5,6
16/05/2023,TEX,ATL,7,4
15/05/2023,TEX,ATL,0,12
10/05/2023,SEA,TEX,3,4
09/05/2023,SEA,TEX,5,0
08/05/2023,SEA,TEX,1,2
07/05/2023,LAA,TEX,8,16
06/05/2023,LAA,TEX,1,10
05/05/2023,LAA,TEX,5,4
03/05/2023,TEX,ARI,7,12
02/05/2023,TEX,ARI,6,4
30/04/2023,TEX,NYY,15,2
29/04/2023,TEX,NYY,2,0
28/04/2023,TEX,NYY,5,2
27/04/2023,TEX,NYY,2,4
26/04/2023,CIN,TEX,5,3
25/04/2023,CIN,TEX,7,6
24/04/2023,CIN,TEX,7,6
19/04/2023,KC,TEX,3,12
18/04/2023,KC,TEX,2,12
17/04/2023,KC,TEX,0,4
16/04/2023,HOU,TEX,1,9
15/04/2023,HOU,TEX,8,2
14/04/2023,HOU,TEX,2,6
12/04/2023,TEX,KC,1,10
11/04/2023,TEX,KC,8,5
10/04/2023,TEX,KC,11,2
09/04/2023,CHC,TEX,2,8
08/04/2023,CHC,TEX,10,3
07/04/2023,CHC,TEX,2,0
05/04/2023,TEX,BAL,5,2
04/04/2023,TEX,BAL,2,7
03/04/2023,TEX,BAL,0,2
02/04/2023,TEX,PHI,2,1
01/04/2023,TEX,PHI,16,3
30/03/2023,TEX,PHI,11,7
05/10/2022,TEX,NYY,4,2
04/10/2022,TEX,NYY,3,2
04/10/2022,TEX,NYY,4,5
03/10/2022,TEX,NYY,1,3
02/10/2022,LAA,TEX,8,3
01/10/2022,LAA,TEX,3,2
30/09/2022,LAA,TEX,4,1
29/09/2022,SEA,TEX,10,9
28/09/2022,SEA,TEX,3,1
27/09/2022,SEA,TEX,0,5
25/09/2022,TEX,CLE,4,10
24/09/2022,TEX,CLE,2,4
23/09/2022,TEX,CLE,3,6
22/09/2022,TEX,LAA,5,3
21/09/2022,TEX,LAA,7,2
20/09/2022,TEX,LAA,2,5
18/09/2022,TB,TEX,5,3
17/09/2022,TB,TEX,5,1
16/09/2022,TB,TEX,3,4
12/09/2022,MIA,TEX,10,6
12/09/2022,MIA,TEX,2,3
