season,bin,n,favorite_roi,underdog_roi
NFL_2020,6,64,-0.14793919107596554,0.14250000000000007
NFL_2020,7,42,-0.08478589789141555,0.1166666666666667
NFL_2020,8,23,-0.10802138946770712,0.31869565217391305
NFL_2020,9,2,0.03699958000839976,-1.0
NFL_2019,0,0,-2.0,-2.0
NFL_2019,1,6,-0.05783623189989062,-0.18166666666666664
NFL_2019,2,17,-0.17565482901854224,0.27117647058823535
NFL_2019,3,28,-0.04582421566734651,-0.05714285714285716
NFL_2019,4,38,-0.1292812100497811,0.07526315789473692
NFL_2019,5,45,-0.050032385278163116,-0.03488888888888886
NFL_2019,6,61,-0.058387497852478876,-0.03327868852459015
NFL_2019,7,54,0.04072925462011523,-0.30222222222222217
NFL_2019,8,18,-0.1296583931761699,0.5583333333333333
NFL_2019,9,0,-2.0,-2.0
NFL_2018,0,0,-2.0,-2.0
NFL_2018,1,3,-0.21191431065150856,0.6833333333333333
NFL_2018,2,20,0.17028436922427792,-0.6065
NFL_2018,3,34,-0.04344820109869929,-0.03294117647058825
NFL_2018,4,45,-0.0344807122375842,-0.029111111111111088
NFL_2018,5,47,-0.04912496986438297,-0.028085106382978675
NFL_2018,6,49,0.01763778090659529,-0.13204081632653064
NFL_2018,7,45,0.0037726253696825918,-0.08711111111111114
NFL_2018,8,24,0.031551433022110276,-0.4308333333333333
NFL_2018,9,0,-2.0,-2.0
NFL_2017,0,0,-2.0,-2.0
NFL_2017,1,2,0.1771150449129928,-1.0
NFL_2017,2,11,0.1851824189586222,-0.6963636363636363
NFL_2017,3,26,-0.1925863254703386,0.2353846153846153
NFL_2017,4,46,-0.014854409907229638,-0.06369565217391304
NFL_2017,5,55,0.04017391445602292,-0.13036363636363635
NFL_2017,6,72,-0.09145143599912531,0.04847222222222225
NFL_2017,7,47,0.04004448149978157,-0.2087234042553191
NFL_2017,8,6,0.1293950254166314,-1.0
NFL_2017,9,2,0.06498350434881539,-1.0
NFL_2016,0,0,-2.0,-2.0
NFL_2016,1,2,-0.4266862170087977,1.7349999999999999
NFL_2016,2,16,-0.027791628877345098,-0.028124999999999956
NFL_2016,3,31,-0.03587419724986829,-0.0619354838709677
NFL_2016,4,40,-0.05074715162089971,-0.019750000000000045
NFL_2016,5,51,-0.11106706567864166,0.03450980392156855
NFL_2016,6,64,-0.11137024450342858,0.13453125
NFL_2016,7,47,-0.06543266828099592,0.05723404255319142
NFL_2016,8,15,-0.09224182467980424,0.06533333333333324
NFL_2016,9,1,0.05998800239952007,-1.0
NFL_2015,0,0,-2.0,-2.0
NFL_2015,1,2,0.13805522208883558,-1.0
NFL_2015,2,21,-0.1452661226565144,0.23761904761904762
NFL_2015,3,31,0.06693146883910917,-0.194516129032258
NFL_2015,4,27,0.03260273927671342,-0.09370370370370373
NFL_2015,5,53,-0.10579864530711935,0.053962264150943406
NFL_2015,6,54,-0.05358958239270628,-0.04351851851851851
NFL_2015,7,58,-0.024238367459110455,-0.08431034482758626
NFL_2015,8,20,0.08695735298536289,-0.7355
NFL_2015,9,1,0.06600660066006592,-1.0
NFL_2014,0,0,-2.0,-2.0
NFL_2014,1,4,0.14515011522824128,-1.0
NFL_2014,2,15,0.11789164306765154,-0.556
NFL_2014,3,30,0.04894661778993625,-0.17600000000000005
NFL_2014,4,46,-0.07500225322544973,0.023913043478260843
NFL_2014,5,43,0.12140301196018366,-0.2432558139534884
NFL_2014,6,50,0.10925294412355169,-0.27359999999999995
NFL_2014,7,56,-0.02901141635699933,0.0071428571428571175
NFL_2014,8,19,-0.08372177982307649,0.049473684210526336
NFL_2014,9,4,0.03812668957219345,-1.0
NFL_2013,0,0,-2.0,-2.0
NFL_2013,1,3,0.14932111933502412,-1.0
NFL_2013,2,14,-0.07691192082272091,0.009285714285714342
NFL_2013,3,39,-0.08437673477806595,0.023076923076922995
NFL_2013,4,39,-0.10846134698174803,0.05153846153846153
NFL_2013,5,38,-0.230425854398005,0.19710526315789467
NFL_2013,6,58,-0.13974066961875486,0.09931034482758627
NFL_2013,7,54,0.019574365533391536,-0.22370370370370374
NFL_2013,8,21,0.036089938208362815,-0.40761904761904766
NFL_2013,9,1,0.055991041433370636,-1.0
NFL_2012,0,0,-2.0,-2.0
NFL_2012,1,8,-0.2764969470447092,1.29875
NFL_2012,2,23,-0.15150324495163758,0.21173913043478265
NFL_2012,3,25,0.12974311180159348,-0.372
NFL_2012,4,36,-0.08469547663975308,0.03222222222222215
NFL_2012,5,41,-0.36407474317052924,0.35560975609756107
NFL_2012,6,51,-0.004933318004865517,-0.07411764705882351
NFL_2012,7,48,0.06733854166268438,-0.3666666666666667
NFL_2012,8,32,-0.005186409935985958,-0.33375
NFL_2012,9,3,0.049993600991824705,-1.0
NFL_2011,0,0,-2.0,-2.0
NFL_2011,1,2,-0.44499449944994496,1.4849999999999999
NFL_2011,2,15,-0.2902921834061306,0.7186666666666666
NFL_2011,3,38,0.17275275791113742,-0.44447368421052635
NFL_2011,4,34,0.013728174568596874,-0.12235294117647055
NFL_2011,5,46,0.026959148464401617,-0.10108695652173916
NFL_2011,6,63,-0.14138965359237166,0.13365079365079358
NFL_2011,7,47,-0.027191354517367428,-0.17893617021276598
NFL_2011,8,20,-0.09639871105643028,0.24750000000000005
NFL_2011,9,0,-2.0,-2.0
NFL_2010,0,0,-2.0,-2.0
