team,index,game_url
BUF,1595,usa/nhl-2003-2004/boston-bruins-buffalo-sabres-2Zki2vhr/#home-away;1
BUF,1599,usa/nhl-2003-2004/buffalo-sabres-ottawa-senators-lS9G8tFE/#home-away;1
BUF,1603,usa/nhl-2003-2004/new-york-islanders-buffalo-sabres-jTuMvnqc/#home-away;1
BUF,1608,usa/nhl-2003-2004/buffalo-sabres-los-angeles-kings-C6nS5LnK/#home-away;1
CAR,102,usa/nhl-2023-2024/florida-panthers-carolina-hurricanes-MDsW6fFR/#home-away;1
CAR,1113,usa/nhl-2011-2012/nashville-predators-carolina-hurricanes-IwXXzaT4/#home-away;1
CAR,1114,usa/nhl-2011-2012/carolina-hurricanes-columbus-blue-jackets-lxQX2TOb/#home-away;1
CAR,1287,usa/nhl-2009-2010/winnipeg-jets-carolina-hurricanes-E5fmmIKN/#home-away;1
CAR,1288,usa/nhl-2009-2010/carolina-hurricanes-nashville-predators-ERL4kBTf/#home-away;1
CAR,1377,usa/nhl-2008-2009/carolina-hurricanes-toronto-maple-leafs-YNPo86q7/#home-away;1
CAR,1382,usa/nhl-2008-2009/anaheim-ducks-carolina-hurricanes-niHTmFy6/#home-away;1
CAR,1385,usa/nhl-2008-2009/tampa-bay-lightning-carolina-hurricanes-GQyamvXs/#home-away;1
CAR,1386,usa/nhl-2008-2009/carolina-hurricanes-florida-panthers-nekJfY0f/#home-away;1
CAR,1397,usa/nhl-2007-2008/chicago-blackhawks-carolina-hurricanes-p8phrZp1/#home-away;1
CAR,1398,usa/nhl-2007-2008/carolina-hurricanes-buffalo-sabres-YuNhPKvM/#home-away;1
CAR,1409,usa/nhl-2007-2008/carolina-hurricanes-pittsburgh-penguins-Iu55wytj/#home-away;1
CAR,1412,usa/nhl-2007-2008/washington-capitals-carolina-hurricanes-4OBSZ5Lg/#home-away;1
CAR,1414,usa/nhl-2007-2008/pittsburgh-penguins-carolina-hurricanes-WQV7B6Zr/#home-away;1
CAR,1419,usa/nhl-2007-2008/carolina-hurricanes-edmonton-oilers-Au5VJzR9/#home-away;1
CAR,1436,usa/nhl-2007-2008/carolina-hurricanes-ottawa-senators-WvFtBB7b/#home-away;1
CAR,1437,usa/nhl-2007-2008/detroit-red-wings-carolina-hurricanes-OETXsDwC/#home-away;1
CAR,1438,usa/nhl-2007-2008/montreal-canadiens-carolina-hurricanes-v9WoiHGP/#home-away;1
CAR,1443,usa/nhl-2007-2008/carolina-hurricanes-philadelphia-flyers-hd0d4oYh/#home-away;1
CAR,1447,usa/nhl-2007-2008/carolina-hurricanes-florida-panthers-U9yVUJwc/#home-away;1
CAR,1449,usa/nhl-2007-2008/tampa-bay-lightning-carolina-hurricanes-Kb8CCxOS/#home-away;1
CAR,1450,usa/nhl-2007-2008/florida-panthers-carolina-hurricanes-OWE3EbgG/#home-away;1
CAR,1456,usa/nhl-2007-2008/new-york-islanders-carolina-hurricanes-WOQhSC90/#home-away;1
CAR,1458,usa/nhl-2007-2008/carolina-hurricanes-buffalo-sabres-2RHWMHXK/#home-away;1
CAR,1459,usa/nhl-2007-2008/carolina-hurricanes-vancouver-canucks-naXX1Gee/#home-away;1
CAR,1462,usa/nhl-2007-2008/montreal-canadiens-carolina-hurricanes-l2bIjgiP/#home-away;1
CAR,1466,usa/nhl-2007-2008/carolina-hurricanes-pittsburgh-penguins-2VVlSciA/#home-away;1
CAR,1467,usa/nhl-2007-2008/carolina-hurricanes-montreal-canadiens-GbuFFK74/#home-away;1
CAR,1468,usa/nhl-2006-2007/carolina-hurricanes-florida-panthers-W2FRrKRr/#home-away;1
CAR,1470,usa/nhl-2006-2007/tampa-bay-lightning-carolina-hurricanes-v5zmj2Z8/#home-away;1
CAR,1472,usa/nhl-2006-2007/carolina-hurricanes-tampa-bay-lightning-SfEdV0cq/#home-away;1
CAR,1477,usa/nhl-2006-2007/new-jersey-devils-carolina-hurricanes-lCqIZRJA/#home-away;1
CAR,1480,usa/nhl-2006-2007/new-york-rangers-carolina-hurricanes-Gb396TkO/#home-away;1
CAR,1495,usa/nhl-2006-2007/carolina-hurricanes-boston-bruins-4l3rMgXK/#home-away;1
CAR,1504,usa/nhl-2006-2007/carolina-hurricanes-florida-panthers-WnqQ9gV5/#home-away;1
CAR,1526,usa/nhl-2006-2007/new-york-islanders-carolina-hurricanes-EoZDwUMj/#home-away;1
CAR,1528,usa/nhl-2006-2007/carolina-hurricanes-dallas-stars-xOCu2458/#home-away;1
CAR,1539,usa/nhl-2006-2007/tampa-bay-lightning-carolina-hurricanes-byjQh1fE/#home-away;1
CAR,1542,usa/nhl-2006-2007/buffalo-sabres-carolina-hurricanes-Qmcuk39T/#home-away;1
CAR,1545,usa/nhl-2006-2007/winnipeg-jets-carolina-hurricanes-8l2i7uhA/#home-away;1
CAR,1552,usa/nhl-2005-2006/carolina-hurricanes-edmonton-oilers-4030Ebyk/#home-away;1
CAR,1554,usa/nhl-2005-2006/edmonton-oilers-carolina-hurricanes-YHCUJKDR/#home-away;1
CAR,1559,usa/nhl-2005-2006/buffalo-sabres-carolina-hurricanes-APON0u7k/#home-away;1
CAR,1560,usa/nhl-2005-2006/buffalo-sabres-carolina-hurricanes-GO6kJmNG/#home-away;1
CAR,1563,usa/nhl-2005-2006/carolina-hurricanes-new-jersey-devils-vwtL38NT/#home-away;1
CAR,1567,usa/nhl-2005-2006/carolina-hurricanes-new-jersey-devils-SEWDdZ9n/#home-away;1
CAR,1569,usa/nhl-2005-2006/carolina-hurricanes-montreal-canadiens-KYvrqGum/#home-away;1
CAR,1574,usa/nhl-2005-2006/carolina-hurricanes-buffalo-sabres-Cjfw6T1c/#home-away;1
CAR,1575,usa/nhl-2005-2006/carolina-hurricanes-tampa-bay-lightning-Qucwy92N/#home-away;1
CAR,1578,usa/nhl-2005-2006/carolina-hurricanes-washington-capitals-8KjRKyeS/#home-away;1
CAR,1581,usa/nhl-2005-2006/carolina-hurricanes-tampa-bay-lightning-QcCaATzg/#home-away;1
CAR,1589,usa/nhl-2005-2006/florida-panthers-carolina-hurricanes-xU1MAxFU/#home-away;1
CAR,1600,usa/nhl-2005-2006/montreal-canadiens-carolina-hurricanes-W6JOJ0Zf/#home-away;1
CAR,1607,usa/nhl-2005-2006/philadelphia-flyers-carolina-hurricanes-jebIoGNB/#home-away;1
CAR,1610,usa/nhl-2005-2006/new-york-islanders-carolina-hurricanes-viHdjv9t/#home-away;1
CAR,1613,usa/nhl-2005-2006/carolina-hurricanes-montreal-canadiens-lUnQKnJe/#home-away;1
CAR,1614,usa/nhl-2005-2006/carolina-hurricanes-philadelphia-flyers-S0Jr89Zk/#home-away;1
CAR,1615,usa/nhl-2005-2006/ottawa-senators-carolina-hurricanes-Egw8EBdM/#home-away;1
CAR,1617,usa/nhl-2005-2006/carolina-hurricanes-florida-panthers-MJdD6dbo/#home-away;1
CAR,1619,usa/nhl-2005-2006/carolina-hurricanes-new-jersey-devils-8zq17HRs/#home-away;1
CAR,1625,usa/nhl-2005-2006/arizona-coyotes-carolina-hurricanes-xUyvv69k/#home-away;1
CAR,1636,usa/nhl-2005-2006/carolina-hurricanes-toronto-maple-leafs-fwAuWumo/#home-away;1
CAR,1639,usa/nhl-2005-2006/carolina-hurricanes-boston-bruins-CIp8XeSK/#home-away;1
CAR,1657,usa/nhl-2003-2004/winnipeg-jets-carolina-hurricanes-CUpQP0Wl/#home-away;1
CAR,1658,usa/nhl-2003-2004/tampa-bay-lightning-carolina-hurricanes-U5eLQtHr/#home-away;1
CAR,1670,usa/nhl-2003-2004/carolina-hurricanes-toronto-maple-leafs-jg143PMj/#home-away;1
CBJ,190,usa/nhl-2022-2023/pittsburgh-penguins-columbus-blue-jackets-fFeazNNA/#home-away;1
CBJ,713,usa/nhl-2016-2017/columbus-blue-jackets-st-louis-blues-bVK5oAdD/#home-away;1
CBJ,891,usa/nhl-2014-2015/columbus-blue-jackets-st-louis-blues-ljtU9JJ4/#home-away;1
CBJ,901,usa/nhl-2013-2014/dallas-stars-columbus-blue-jackets-AyRvAXRp/#home-away;1
CBJ,986,usa/nhl-2013-2014/minnesota-wild-columbus-blue-jackets-faVsJYJr/#home-away;1
CBJ,1122,usa/nhl-2011-2012/minnesota-wild-columbus-blue-jackets-2NnQHDWE/#home-away;1
CBJ,1123,usa/nhl-2011-2012/columbus-blue-jackets-washington-capitals-xnIcYljJ/#home-away;1
CBJ,1210,usa/nhl-2010-2011/columbus-blue-jackets-minnesota-wild-vVx79AWC/#home-away;1
CBJ,1377,usa/nhl-2008-2009/new-york-islanders-columbus-blue-jackets-AsnOuDir/#home-away;1
CBJ,1390,usa/nhl-2007-2008/detroit-red-wings-columbus-blue-jackets-YHIlib4C/#home-away;1
CBJ,1394,usa/nhl-2007-2008/nashville-predators-columbus-blue-jackets-lWN4i7be/#home-away;1
CBJ,1396,usa/nhl-2007-2008/detroit-red-wings-columbus-blue-jackets-IspMaVjF/#home-away;1
CBJ,1397,usa/nhl-2007-2008/columbus-blue-jackets-calgary-flames-dvjWeDWc/#home-away;1
CBJ,1415,usa/nhl-2007-2008/columbus-blue-jackets-washington-capitals-vieoPP3r/#home-away;1
CBJ,1422,usa/nhl-2007-2008/dallas-stars-columbus-blue-jackets-C8R0ZFQd/#home-away;1
CBJ,1424,usa/nhl-2007-2008/columbus-blue-jackets-vancouver-canucks-ALYYIZOI/#home-away;1
CBJ,1425,usa/nhl-2007-2008/columbus-blue-jackets-nashville-predators-WjV4zFN3/#home-away;1
CBJ,1429,usa/nhl-2007-2008/los-angeles-kings-columbus-blue-jackets-jHgMwGah/#home-away;1
CBJ,1430,usa/nhl-2007-2008/anaheim-ducks-columbus-blue-jackets-WxhiQdVh/#home-away;1
CBJ,1441,usa/nhl-2007-2008/columbus-blue-jackets-minnesota-wild-W0ODnyPt/#home-away;1
CBJ,1444,usa/nhl-2007-2008/calgary-flames-columbus-blue-jackets-UyCUPJ0T/#home-away;1
CBJ,1452,usa/nhl-2007-2008/columbus-blue-jackets-chicago-blackhawks-xlG8T6AJ/#home-away;1
CBJ,1453,usa/nhl-2007-2008/columbus-blue-jackets-nashville-predators-MuYL53IC/#home-away;1
CBJ,1454,usa/nhl-2007-2008/nashville-predators-columbus-blue-jackets-GrVD7Pm0/#home-away;1
CBJ,1455,usa/nhl-2007-2008/detroit-red-wings-columbus-blue-jackets-fTt59oJm/#home-away;1
CBJ,1457,usa/nhl-2007-2008/columbus-blue-jackets-st-louis-blues-SIdQGTQD/#home-away;1
CBJ,1460,usa/nhl-2007-2008/columbus-blue-jackets-san-jose-sharks-zcXqUYvl/#home-away;1
CBJ,1462,usa/nhl-2007-2008/chicago-blackhawks-columbus-blue-jackets-fDhsf6J0/#home-away;1
CBJ,1466,usa/nhl-2007-2008/colorado-avalanche-columbus-blue-jackets-hzs1rVb5/#home-away;1
CBJ,1470,usa/nhl-2006-2007/columbus-blue-jackets-anaheim-ducks-YwS64usD/#home-away;1
CBJ,1473,usa/nhl-2006-2007/columbus-blue-jackets-detroit-red-wings-xGjDbDEM/#home-away;1
CBJ,1484,usa/nhl-2006-2007/columbus-blue-jackets-dallas-stars-hj5V3gYB/#home-away;1
CBJ,1487,usa/nhl-2006-2007/dallas-stars-columbus-blue-jackets-zDD2uJkf/#home-away;1
CBJ,1493,usa/nhl-2006-2007/columbus-blue-jackets-montreal-canadiens-A5hgYdMp/#home-away;1
CBJ,1498,usa/nhl-2006-2007/columbus-blue-jackets-arizona-coyotes-25Of3St8/#home-away;1
CBJ,1503,usa/nhl-2006-2007/columbus-blue-jackets-buffalo-sabres-CYbwbSrn/#home-away;1
CBJ,1504,usa/nhl-2006-2007/columbus-blue-jackets-detroit-red-wings-jiO4NVBI/#home-away;1
CBJ,1509,usa/nhl-2006-2007/columbus-blue-jackets-st-louis-blues-jVUP56pG/#home-away;1
CBJ,1515,usa/nhl-2006-2007/columbus-blue-jackets-detroit-red-wings-QPhcUO6C/#home-away;1
CBJ,1523,usa/nhl-2006-2007/columbus-blue-jackets-ottawa-senators-tzrcdfjp/#home-away;1
CBJ,1524,usa/nhl-2006-2007/st-louis-blues-columbus-blue-jackets-h4MwqUKC/#home-away;1
CBJ,1525,usa/nhl-2006-2007/colorado-avalanche-columbus-blue-jackets-bsorffTD/#home-away;1
CBJ,1529,usa/nhl-2006-2007/columbus-blue-jackets-minnesota-wild-pI51Mfjo/#home-away;1
CBJ,1534,usa/nhl-2006-2007/columbus-blue-jackets-nashville-predators-jgwwDgH2/#home-away;1
CBJ,1542,usa/nhl-2006-2007/columbus-blue-jackets-los-angeles-kings-0Em9Lam1/#home-away;1
CBJ,1545,usa/nhl-2006-2007/columbus-blue-jackets-toronto-maple-leafs-Q9Wajhl6/#home-away;1
CBJ,1546,usa/nhl-2006-2007/minnesota-wild-columbus-blue-jackets-8xI147C9/#home-away;1
CBJ,1549,usa/nhl-2006-2007/columbus-blue-jackets-vancouver-canucks-vPQnicxg/#home-away;1
CBJ,1552,usa/nhl-2005-2006/columbus-blue-jackets-chicago-blackhawks-O8bcEqJb/#home-away;1
CBJ,1555,usa/nhl-2005-2006/columbus-blue-jackets-detroit-red-wings-zFtDofqe/#home-away;1
CBJ,1560,usa/nhl-2005-2006/detroit-red-wings-columbus-blue-jackets-A98BK5Ns/#home-away;1
CBJ,1561,usa/nhl-2005-2006/columbus-blue-jackets-calgary-flames-CYSzR7pE/#home-away;1
CBJ,1564,usa/nhl-2005-2006/columbus-blue-jackets-vancouver-canucks-pQ9ecxQG/#home-away;1
CBJ,1567,usa/nhl-2005-2006/columbus-blue-jackets-edmonton-oilers-2LGUZsSh/#home-away;1
CBJ,1568,usa/nhl-2005-2006/columbus-blue-jackets-arizona-coyotes-Sj0fYUjl/#home-away;1
CBJ,1570,usa/nhl-2005-2006/anaheim-ducks-columbus-blue-jackets-QNkoQXbR/#home-away;1
CBJ,1571,usa/nhl-2005-2006/los-angeles-kings-columbus-blue-jackets-hAXmLNe2/#home-away;1
CBJ,1574,usa/nhl-2005-2006/columbus-blue-jackets-colorado-avalanche-hl0vJwUn/#home-away;1
CBJ,1575,usa/nhl-2005-2006/columbus-blue-jackets-los-angeles-kings-hzL54vFg/#home-away;1
CBJ,1583,usa/nhl-2005-2006/columbus-blue-jackets-st-louis-blues-8SdV9ujt/#home-away;1
CBJ,1585,usa/nhl-2005-2006/columbus-blue-jackets-new-york-rangers-dpkrQb24/#home-away;1
CBJ,1588,usa/nhl-2005-2006/columbus-blue-jackets-pittsburgh-penguins-AZ7ukozs/#home-away;1
CBJ,1589,usa/nhl-2005-2006/arizona-coyotes-columbus-blue-jackets-hdpbBX9m/#home-away;1
CBJ,1597,usa/nhl-2005-2006/columbus-blue-jackets-dallas-stars-hvm3WvoK/#home-away;1
CBJ,1601,usa/nhl-2005-2006/columbus-blue-jackets-philadelphia-flyers-GAH8Vawi/#home-away;1
CBJ,1608,usa/nhl-2005-2006/columbus-blue-jackets-colorado-avalanche-MwLZ7qo5/#home-away;1
CBJ,1611,usa/nhl-2005-2006/dallas-stars-columbus-blue-jackets-O8MwjBPJ/#home-away;1
CBJ,1612,usa/nhl-2005-2006/columbus-blue-jackets-st-louis-blues-pbmWWVIs/#home-away;1
CBJ,1613,usa/nhl-2005-2006/vancouver-canucks-columbus-blue-jackets-lzEofNLT/#home-away;1
CBJ,1624,usa/nhl-2005-2006/san-jose-sharks-columbus-blue-jackets-QekAPEbm/#home-away;1
CBJ,1629,usa/nhl-2003-2004/columbus-blue-jackets-colorado-avalanche-Ame2Cfu9/#home-away;1
CBJ,1634,usa/nhl-2003-2004/columbus-blue-jackets-minnesota-wild-rJhQMsbh/#home-away;1
CBJ,1637,usa/nhl-2003-2004/edmonton-oilers-columbus-blue-jackets-Wxrj2eaB/#home-away;1
CBJ,1649,usa/nhl-2003-2004/arizona-coyotes-columbus-blue-jackets-vFsaP6qA/#home-away;1
CBJ,1652,usa/nhl-2003-2004/columbus-blue-jackets-san-jose-sharks-O6s8dH96/#home-away;1
CGY,9,usa/nhl/edmonton-oilers-calgary-flames-0Stre9gR/#home-away;1
CGY,95,usa/nhl-2023-2024/seattle-kraken-calgary-flames-CSeLrOUT/#home-away;1
CGY,96,usa/nhl-2023-2024/calgary-flames-seattle-kraken-U36Gq4FN/#home-away;1
CGY,423,usa/nhl-2019-2020/vancouver-canucks-calgary-flames-j1yVMSrO/#home-away;1
CGY,424,usa/nhl-2019-2020/calgary-flames-vancouver-canucks-6DBvsWTu/#home-away;1
CGY,515,usa/nhl-2018-2019/vancouver-canucks-calgary-flames-ni5sL20f/#home-away;1
CGY,516,usa/nhl-2018-2019/boston-bruins-calgary-flames-xIF7R4NQ/#home-away;1
CGY,691,usa/nhl-2016-2017/calgary-flames-edmonton-oilers-A9lO3iCs/#home-away;1
CGY,692,usa/nhl-2016-2017/edmonton-oilers-calgary-flames-jL5L2BRm/#home-away;1
CGY,1084,usa/nhl-2011-2012/edmonton-oilers-calgary-flames-CtjDAVOl/#home-away;1
CGY,1085,usa/nhl-2011-2012/calgary-flames-vancouver-canucks-n3EUaQqp/#home-away;1
CGY,1164,usa/nhl-2010-2011/calgary-flames-edmonton-oilers-fDo2yu77/#home-away;1
CGY,1165,usa/nhl-2010-2011/edmonton-oilers-calgary-flames-rsEQoy4S/#home-away;1
CGY,1166,usa/nhl-2010-2011/calgary-flames-arizona-coyotes-hbUXRins/#home-away;1
CGY,1168,usa/nhl-2010-2011/calgary-flames-vancouver-canucks-SzeurAyn/#home-away;1
CGY,1247,usa/nhl-2009-2010/edmonton-oilers-calgary-flames-UyeZKeI7/#home-away;1
CGY,1250,usa/nhl-2009-2010/new-york-islanders-calgary-flames-K0QoyLLB/#home-away;1
CGY,1332,usa/nhl-2008-2009/edmonton-oilers-calgary-flames-YsGxAAo5/#home-away;1
CGY,1334,usa/nhl-2008-2009/calgary-flames-colorado-avalanche-befkwx3c/#home-away;1
CGY,1338,usa/nhl-2007-2008/calgary-flames-san-jose-sharks-GKboQAAI/#home-away;1
CGY,1339,usa/nhl-2007-2008/san-jose-sharks-calgary-flames-fTCjyyJJ/#home-away;1
CGY,1342,usa/nhl-2007-2008/san-jose-sharks-calgary-flames-8xYacLzF/#home-away;1
CGY,1345,usa/nhl-2007-2008/edmonton-oilers-calgary-flames-xtK9AGuE/#home-away;1
CGY,1352,usa/nhl-2007-2008/columbus-blue-jackets-calgary-flames-dvjWeDWc/#home-away;1
CGY,1359,usa/nhl-2007-2008/anaheim-ducks-calgary-flames-AVgeWYjD/#home-away;1
CGY,1365,usa/nhl-2007-2008/anaheim-ducks-calgary-flames-fN3nBF1L/#home-away;1
CGY,1369,usa/nhl-2007-2008/calgary-flames-chicago-blackhawks-jTgXviLP/#home-away;1
CGY,1371,usa/nhl-2007-2008/edmonton-oilers-calgary-flames-th9DpTLi/#home-away;1
CGY,1378,usa/nhl-2007-2008/edmonton-oilers-calgary-flames-GAyiTRjH/#home-away;1
CGY,1380,usa/nhl-2007-2008/calgary-flames-arizona-coyotes-zoezstC1/#home-away;1
CGY,1387,usa/nhl-2007-2008/calgary-flames-new-jersey-devils-xETHhOhN/#home-away;1
CGY,1395,usa/nhl-2007-2008/calgary-flames-columbus-blue-jackets-UyCUPJ0T/#home-away;1
CGY,1403,usa/nhl-2007-2008/calgary-flames-minnesota-wild-UDPWV8k1/#home-away;1
CGY,1409,usa/nhl-2007-2008/calgary-flames-nashville-predators-6cqkdiOt/#home-away;1
CGY,1411,usa/nhl-2007-2008/calgary-flames-minnesota-wild-zHXRFda3/#home-away;1
CGY,1416,usa/nhl-2007-2008/nashville-predators-calgary-flames-bylhpiUh/#home-away;1
CGY,1417,usa/nhl-2007-2008/dallas-stars-calgary-flames-0tINUBU5/#home-away;1
CGY,1418,usa/nhl-2007-2008/detroit-red-wings-calgary-flames-CnnrW09r/#home-away;1
CGY,1421,usa/nhl-2006-2007/calgary-flames-detroit-red-wings-OlA9szdL/#home-away;1
CGY,1428,usa/nhl-2006-2007/calgary-flames-edmonton-oilers-CUQA3adJ/#home-away;1
CGY,1430,usa/nhl-2006-2007/calgary-flames-colorado-avalanche-ITOZFEqc/#home-away;1
CGY,1441,usa/nhl-2006-2007/nashville-predators-calgary-flames-G4xhLf3n/#home-away;1
CGY,1445,usa/nhl-2006-2007/calgary-flames-san-jose-sharks-hUBjnU69/#home-away;1
CGY,1446,usa/nhl-2006-2007/arizona-coyotes-calgary-flames-GUs9ZjN3/#home-away;1
CGY,1455,usa/nhl-2006-2007/calgary-flames-vancouver-canucks-j7f6dd8e/#home-away;1
CGY,1462,usa/nhl-2006-2007/dallas-stars-calgary-flames-pUTKXFZP/#home-away;1
CGY,1467,usa/nhl-2006-2007/calgary-flames-dallas-stars-rqjsekWc/#home-away;1
CGY,1468,usa/nhl-2006-2007/calgary-flames-florida-panthers-G8IhTeMc/#home-away;1
CGY,1482,usa/nhl-2006-2007/calgary-flames-columbus-blue-jackets-vHxsReaR/#home-away;1
CGY,1490,usa/nhl-2006-2007/calgary-flames-anaheim-ducks-dIb0azm3/#home-away;1
CGY,1502,usa/nhl-2006-2007/calgary-flames-edmonton-oilers-E1LBog6U/#home-away;1
CGY,1503,usa/nhl-2006-2007/edmonton-oilers-calgary-flames-QLMrhwNn/#home-away;1
CGY,1514,usa/nhl-2005-2006/calgary-flames-minnesota-wild-Quiwhd6R/#home-away;1
CGY,1526,usa/nhl-2005-2006/colorado-avalanche-calgary-flames-EPcjVJtO/#home-away;1
CGY,1529,usa/nhl-2005-2006/calgary-flames-san-jose-sharks-481xSgUE/#home-away;1
CGY,1531,usa/nhl-2005-2006/calgary-flames-anaheim-ducks-00OD2Iq6/#home-away;1
CGY,1539,usa/nhl-2005-2006/calgary-flames-buffalo-sabres-K4D8xTiR/#home-away;1
CGY,1541,usa/nhl-2005-2006/minnesota-wild-calgary-flames-fLtF7k9C/#home-away;1
CGY,1556,usa/nhl-2005-2006/new-jersey-devils-calgary-flames-hIcDBpVK/#home-away;1
CGY,1558,usa/nhl-2005-2006/pittsburgh-penguins-calgary-flames-hvB2cfAA/#home-away;1
CGY,1560,usa/nhl-2005-2006/nashville-predators-calgary-flames-hnLJ3kBG/#home-away;1
CGY,1561,usa/nhl-2005-2006/calgary-flames-edmonton-oilers-I5Er6NFH/#home-away;1
CGY,1567,usa/nhl-2005-2006/calgary-flames-columbus-blue-jackets-YqBZdPyB/#home-away;1
CGY,1568,usa/nhl-2005-2006/calgary-flames-minnesota-wild-OALkcYVg/#home-away;1
CGY,1575,usa/nhl-2005-2006/calgary-flames-edmonton-oilers-QFDixhrg/#home-away;1
CGY,1578,usa/nhl-2005-2006/detroit-red-wings-calgary-flames-2JZ0HH6Q/#home-away;1
CGY,1580,usa/nhl-2005-2006/minnesota-wild-calgary-flames-W0QYf3gd/#home-away;1
CGY,1585,usa/nhl-2003-2004/calgary-flames-tampa-bay-lightning-2Vg8mJtn/#home-away;1
CGY,1586,usa/nhl-2003-2004/tampa-bay-lightning-calgary-flames-lSk4laRu/#home-away;1
CGY,1587,usa/nhl-2003-2004/tampa-bay-lightning-calgary-flames-C6EbTFeU/#home-away;1
CGY,1589,usa/nhl-2003-2004/san-jose-sharks-calgary-flames-WjJwYwsa/#home-away;1
CGY,1596,usa/nhl-2003-2004/calgary-flames-detroit-red-wings-QFew5uDC/#home-away;1
CGY,1598,usa/nhl-2003-2004/detroit-red-wings-calgary-flames-EDJeLutd/#home-away;1
CGY,1599,usa/nhl-2003-2004/detroit-red-wings-calgary-flames-8CvHSNmM/#home-away;1
CGY,1605,usa/nhl-2003-2004/vancouver-canucks-calgary-flames-YJkrkHa0/#home-away;1
CGY,1608,usa/nhl-2003-2004/los-angeles-kings-calgary-flames-AoGrhQgf/#home-away;1
CGY,1614,usa/nhl-2003-2004/calgary-flames-nashville-predators-lvMG6V7f/#home-away;1
CGY,1619,usa/nhl-2003-2004/calgary-flames-edmonton-oilers-6H9XIw1E/#home-away;1
CGY,1620,usa/nhl-2003-2004/colorado-avalanche-calgary-flames-j9Rpez97/#home-away;1
CGY,1621,usa/nhl-2003-2004/dallas-stars-calgary-flames-I1CpBVtj/#home-away;1
CGY,1623,usa/nhl-2003-2004/calgary-flames-arizona-coyotes-zylQduMu/#home-away;1
CGY,1629,usa/nhl-2003-2004/calgary-flames-anaheim-ducks-69exqbu7/#home-away;1
CHI,258,usa/nhl-2021-2022/st-louis-blues-chicago-blackhawks-rm0aAJHg/#home-away;1
CHI,486,usa/nhl-2018-2019/st-louis-blues-chicago-blackhawks-tAKZJIh5/#home-away;1
CHI,764,usa/nhl-2015-2016/chicago-blackhawks-tampa-bay-lightning-tj2EbKPA/#home-away;1
CHI,876,usa/nhl-2014-2015/st-louis-blues-chicago-blackhawks-UaM63VHr/#home-away;1
CHI,979,usa/nhl-2013-2014/chicago-blackhawks-minnesota-wild-ULDHIhtm/#home-away;1
CHI,1161,usa/nhl-2011-2012/edmonton-oilers-chicago-blackhawks-EPpRbpaj/#home-away;1
CHI,1254,usa/nhl-2010-2011/pittsburgh-penguins-chicago-blackhawks-AeY2AjH6/#home-away;1
CHI,1364,usa/nhl-2009-2010/minnesota-wild-chicago-blackhawks-A9NCg2yt/#home-away;1
CHI,1452,usa/nhl-2008-2009/chicago-blackhawks-calgary-flames-ATGv3SD7/#home-away;1
CHI,1455,usa/nhl-2008-2009/chicago-blackhawks-dallas-stars-8rF1qJQn/#home-away;1
CHI,1459,usa/nhl-2008-2009/chicago-blackhawks-vancouver-canucks-4SROleMa/#home-away;1
CHI,1470,usa/nhl-2007-2008/chicago-blackhawks-st-louis-blues-AuP0hmqk/#home-away;1
CHI,1471,usa/nhl-2007-2008/nashville-predators-chicago-blackhawks-vcYUc9LR/#home-away;1
CHI,1472,usa/nhl-2007-2008/chicago-blackhawks-washington-capitals-M3rIn9gp/#home-away;1
CHI,1476,usa/nhl-2007-2008/detroit-red-wings-chicago-blackhawks-GI3RwlUe/#home-away;1
CHI,1480,usa/nhl-2007-2008/minnesota-wild-chicago-blackhawks-MqvNFh5t/#home-away;1
CHI,1481,usa/nhl-2007-2008/chicago-blackhawks-vancouver-canucks-W0WRqhLC/#home-away;1
CHI,1486,usa/nhl-2007-2008/chicago-blackhawks-minnesota-wild-0bw5FUh7/#home-away;1
CHI,1488,usa/nhl-2007-2008/chicago-blackhawks-colorado-avalanche-hbJmjEPe/#home-away;1
CHI,1492,usa/nhl-2007-2008/calgary-flames-chicago-blackhawks-jTgXviLP/#home-away;1
CHI,1494,usa/nhl-2007-2008/san-jose-sharks-chicago-blackhawks-SYlVWG5i/#home-away;1
CHI,1499,usa/nhl-2007-2008/colorado-avalanche-chicago-blackhawks-2wpAChJq/#home-away;1
CHI,1502,usa/nhl-2007-2008/chicago-blackhawks-minnesota-wild-t4N0Gt3K/#home-away;1
CHI,1513,usa/nhl-2007-2008/chicago-blackhawks-nashville-predators-pz7NNyvb/#home-away;1
CHI,1523,usa/nhl-2007-2008/vancouver-canucks-chicago-blackhawks-pS4H3Esr/#home-away;1
CHI,1527,usa/nhl-2007-2008/nashville-predators-chicago-blackhawks-GvFCSQPP/#home-away;1
CHI,1528,usa/nhl-2007-2008/columbus-blue-jackets-chicago-blackhawks-xlG8T6AJ/#home-away;1
CHI,1531,usa/nhl-2007-2008/chicago-blackhawks-columbus-blue-jackets-Qgx1AR3s/#home-away;1
CHI,1532,usa/nhl-2007-2008/chicago-blackhawks-nashville-predators-tM0UFmtK/#home-away;1
CHI,1535,usa/nhl-2007-2008/chicago-blackhawks-winnipeg-jets-d85imEoQ/#home-away;1
CHI,1537,usa/nhl-2007-2008/chicago-blackhawks-columbus-blue-jackets-fDhsf6J0/#home-away;1
CHI,1539,usa/nhl-2007-2008/chicago-blackhawks-colorado-avalanche-ADYT65sN/#home-away;1
