date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2,high_moneyline_1,high_moneyline_2
2024-09-27,dallas stars,colorado avalanche,4,2,1,NHL,usa/nhl/dallas-stars-colorado-avalanche-EiMO6Psp/,-231,399,-204,433
2024-09-23,colorado avalanche,dallas stars,2,3,0,NHL,usa/nhl/colorado-avalanche-dallas-stars-G4IQ8CDU/,122,323,129,332
2024-05-17,colorado avalanche,dallas stars,1,2,0,NHL_2023/2024,usa/nhl-2023-2024/colorado-avalanche-dallas-stars-nBFAwaiC/,133,318,142,330
2024-05-15,dallas stars,colorado avalanche,3,5,0,NHL_2023/2024,usa/nhl-2023-2024/dallas-stars-colorado-avalanche-zo7Df9yP/,106,323,114,340
2024-05-13,colorado avalanche,dallas stars,1,5,0,NHL_2023/2024,usa/nhl-2023-2024/colorado-avalanche-dallas-stars-rupYRkMa/,135,321,150,336
2024-05-11,colorado avalanche,dallas stars,1,4,0,NHL_2023/2024,usa/nhl-2023-2024/colorado-avalanche-dallas-stars-ARoQTBim/,116,331,127,355
2024-05-09,dallas stars,colorado avalanche,5,3,1,NHL_2023/2024,usa/nhl-2023-2024/dallas-stars-colorado-avalanche-js5gZXTP/,118,322,125,340
2024-05-07,dallas stars,colorado avalanche,3,4,0,NHL_2023/2024,usa/nhl-2023-2024/dallas-stars-colorado-avalanche-OzD7BUyJ/,130,321,137,344
2024-04-30,winnipeg jets,colorado avalanche,3,6,0,NHL_2023/2024,usa/nhl-2023-2024/winnipeg-jets-colorado-avalanche-djYXeAu2/,153,327,162,340
2024-04-28,colorado avalanche,winnipeg jets,5,1,1,NHL_2023/2024,usa/nhl-2023-2024/colorado-avalanche-winnipeg-jets-Qq3IWPY9/,-101,334,104,350
2024-04-26,colorado avalanche,winnipeg jets,6,2,1,NHL_2023/2024,usa/nhl-2023-2024/colorado-avalanche-winnipeg-jets-4UE9Yo4c/,-100,335,104,350
