team_1,team_2,score_1,score_2,game_url
BOS,DEN,130,104,usa/nba/boston-celtics-denver-nuggets-0jLl7ANR/
DEN,BOS,103,107,usa/nba/denver-nuggets-boston-celtics-WATXAhO2/
DEN,NO,91,82,usa/nba-las-vegas-summer-league/denver-nuggets-new-orleans-pelicans-zqYG5YQp/
DEN,IND,86,71,usa/nba-las-vegas-summer-league/denver-nuggets-indiana-pacers-SWgEku1c/
DEN,CHA,66,80,usa/nba-las-vegas-summer-league/denver-nuggets-charlotte-hornets-W6VXPfM5/
TOR,DEN,84,81,usa/nba-las-vegas-summer-league/toronto-raptors-denver-nuggets-CKoMEnzQ/
LAC,DEN,88,78,usa/nba-las-vegas-summer-league/los-angeles-clippers-denver-nuggets-rBGPXlJj/
DEN,MIN,90,98,usa/nba-2023-2024/denver-nuggets-minnesota-timberwolves-vJHjMg0m/
MIN,DEN,115,70,usa/nba-2023-2024/minnesota-timberwolves-denver-nuggets-UDcZnEI6/
DEN,MIN,112,97,usa/nba-2023-2024/denver-nuggets-minnesota-timberwolves-n1nnoQCs/
MIN,DEN,107,115,usa/nba-2023-2024/minnesota-timberwolves-denver-nuggets-lnOqvsp4/
MIN,DEN,90,117,usa/nba-2023-2024/minnesota-timberwolves-denver-nuggets-hKUzt3Fi/
DEN,MIN,80,106,usa/nba-2023-2024/denver-nuggets-minnesota-timberwolves-0QskIaNp/
DEN,MIN,99,106,usa/nba-2023-2024/denver-nuggets-minnesota-timberwolves-r91INLaN/
DEN,LAL,108,106,usa/nba-2023-2024/denver-nuggets-los-angeles-lakers-nRBwQuio/
LAL,DEN,119,108,usa/nba-2023-2024/los-angeles-lakers-denver-nuggets-UVCmWrhd/
LAL,DEN,105,112,usa/nba-2023-2024/los-angeles-lakers-denver-nuggets-Y3JvY4Nq/
DEN,LAL,101,99,usa/nba-2023-2024/denver-nuggets-los-angeles-lakers-xYX8wRaM/
DEN,LAL,114,103,usa/nba-2023-2024/denver-nuggets-los-angeles-lakers-2RsPjU8c/
MEM,DEN,111,126,usa/nba-2023-2024/memphis-grizzlies-denver-nuggets-8nBsV8sF/
SA,DEN,121,120,usa/nba-2023-2024/san-antonio-spurs-denver-nuggets-02qhKiTd/
DEN,MIN,116,107,usa/nba-2023-2024/denver-nuggets-minnesota-timberwolves-pCbg3ah5/
UTAH,DEN,95,111,usa/nba-2023-2024/utah-jazz-denver-nuggets-hIZFktO5/
DEN,ATL,142,110,usa/nba-2023-2024/denver-nuggets-atlanta-hawks-2VJtj72r/
