date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2
22-09-2024,MIL,ARI,10,9,1,MLB,usa/mlb/milwaukee-brewers-arizona-diamondbacks-8rmFsRlM/,-137,119
21-09-2024,MIL,ARI,0,5,0,MLB,usa/mlb/milwaukee-brewers-arizona-diamondbacks-hbTZWUi1/,-110,-105
20-09-2024,MIL,ARI,4,7,0,MLB,usa/mlb/milwaukee-brewers-arizona-diamondbacks-zeYSl3Dn/,115,-133
19-09-2024,MIL,ARI,1,5,0,MLB,usa/mlb/milwaukee-brewers-arizona-diamondbacks-E5qScbdH/,106,-123
18-09-2024,MIL,PHI,2,1,1,MLB,usa/mlb/milwaukee-brewers-philadelphia-phillies-0dbqNEPS/,-115,-100
17-09-2024,MIL,PHI,1,5,0,MLB,usa/mlb/milwaukee-brewers-philadelphia-phillies-KItpumoE/,120,-139
16-09-2024,MIL,PHI,6,2,1,MLB,usa/mlb/milwaukee-brewers-philadelphia-phillies-lbfWjppQ/,-106,-109
15-09-2024,ARI,MIL,11,10,1,MLB,usa/mlb/arizona-diamondbacks-milwaukee-brewers-QgxYbsxm/,-164,141
14-09-2024,ARI,MIL,8,15,0,MLB,usa/mlb/arizona-diamondbacks-milwaukee-brewers-lduQhRWA/,-154,133
13-09-2024,ARI,MIL,1,2,0,MLB,usa/mlb/arizona-diamondbacks-milwaukee-brewers-rFrpFEqr/,-124,107
12-09-2024,SF,MIL,0,3,0,MLB,usa/mlb/san-francisco-giants-milwaukee-brewers-IXdSRiTm/,115,-133
11-09-2024,SF,MIL,13,2,1,MLB,usa/mlb/san-francisco-giants-milwaukee-brewers-vPbNOtJN/,-136,117
10-09-2024,SF,MIL,2,3,0,MLB,usa/mlb/san-francisco-giants-milwaukee-brewers-xzJFg1Ic/,-101,-114
08-09-2024,MIL,COL,1,4,0,MLB,usa/mlb/milwaukee-brewers-colorado-rockies-fgKldfvd/,-295,245
07-09-2024,MIL,COL,5,2,1,MLB,usa/mlb/milwaukee-brewers-colorado-rockies-vJBubyRt/,-297,247
06-09-2024,MIL,COL,2,3,0,MLB,usa/mlb/milwaukee-brewers-colorado-rockies-ITMv7W9B/,-234,197
04-09-2024,MIL,STL,2,3,0,MLB,usa/mlb/milwaukee-brewers-st-louis-cardinals-lAO2Swxk/,-118,102
03-09-2024,MIL,STL,4,7,0,MLB,usa/mlb/milwaukee-brewers-st-louis-cardinals-bNjhwej7/,-152,132
02-09-2024,MIL,STL,9,3,1,MLB,usa/mlb/milwaukee-brewers-st-louis-cardinals-0ncMDySJ/,-165,143
01-09-2024,CIN,MIL,4,3,1,MLB,usa/mlb/cincinnati-reds-milwaukee-brewers-KCeA2BJI/,111,-129
31-08-2024,CIN,MIL,4,5,0,MLB,usa/mlb/cincinnati-reds-milwaukee-brewers-6ROBKqu4/,111,-130
