Date,HomeTeam,AwayTeam,FTHG,FTAG,Season,home_rating,away_rating
10/11/2019,PIT,LAR,17,12,NFL_2020,0.020500785209057175,0.036878266531361226
03/11/2019,PIT,IND,26,24,NFL_2020,0.006264185475873023,0.03117653694060317
28/10/2019,PIT,MIA,27,14,NFL_2020,0.006111338852809142,0.0
13/10/2019,LAC,PIT,17,24,NFL_2020,0.004333159053256168,0.0002478715861693951
06/10/2019,PIT,BAL,23,26,NFL_2020,0.000804663877262925,0.0005177518795507542
30/09/2019,PIT,CIN,27,3,NFL_2020,0.0,0.0
22/09/2019,SF,PIT,24,20,NFL_2020,0.0378325037051333,0.0
15/09/2019,PIT,SEA,26,28,NFL_2020,0.0,0.05224606296903062
08/09/2019,NE,PIT,33,3,NFL_2020,,
30/12/2018,PIT,CIN,16,13,NFL_2019,0.03485787331275583,0.016432097952139017
23/12/2018,NO,PIT,31,28,NFL_2019,0.12873719075316406,0.039240969576250895
16/12/2018,PIT,NE,17,10,NFL_2019,0.02660996423906021,0.04831714918218155
09/12/2018,LV,PIT,24,21,NFL_2019,0.0026750561981040443,0.037437749871774256
02/12/2018,PIT,LAC,30,33,NFL_2019,0.04565978707176049,0.04786726458184882
25/11/2018,DEN,PIT,24,17,NFL_2019,0.012546590267243744,0.07289050490139685
18/11/2018,JAX,PIT,16,20,NFL_2019,0.005332420117837149,0.0847526781156186
08/11/2018,PIT,CAR,52,21,NFL_2019,0.07395260140272376,0.052986120272564
04/11/2018,BAL,PIT,16,23,NFL_2019,0.01895747394416172,0.05310296739616018
28/10/2018,PIT,CLE,33,18,NFL_2019,0.05023437734361145,0.008103726476783854
14/10/2018,CIN,PIT,21,28,NFL_2019,0.05876537191145592,0.027384582467367167
07/10/2018,PIT,ATL,41,17,NFL_2019,0.03201797334448515,0.007685411913553075
30/09/2018,PIT,BAL,14,26,NFL_2019,0.16008359966268043,0.014200145910537615
24/09/2018,TB,PIT,27,30,NFL_2019,0.5920193967401904,0.0
16/09/2018,PIT,KC,37,42,NFL_2019,,0.06368694323776075
09/09/2018,CLE,PIT,21,21,NFL_2019,,
14/01/2018,PIT,JAX,42,45,NFL_2018,0.08146632623798936,0.02340042390063277
31/12/2017,PIT,CLE,28,24,NFL_2018,0.07349757146190339,0.0
25/12/2017,HOU,PIT,6,34,NFL_2018,0.003888255203788785,0.07223922287375376
17/12/2017,PIT,NE,24,27,NFL_2018,0.10666560814825278,0.07551264785054315
10/12/2017,PIT,BAL,39,38,NFL_2018,0.0982268958841637,0.02653721678629736
04/12/2017,CIN,PIT,20,23,NFL_2018,0.006901692346966929,0.09268392470152373
26/11/2017,PIT,GB,31,28,NFL_2018,0.08090618819892474,0.02317777868007894
16/11/2017,PIT,TEN,40,17,NFL_2018,0.06877385747092384,0.016787788232019627
12/11/2017,IND,PIT,17,20,NFL_2018,0.0017745291726932806,0.06694586553507148
29/10/2017,DET,PIT,15,20,NFL_2018,0.02411049828608682,0.059421804303011624
22/10/2017,PIT,CIN,29,14,NFL_2018,0.039715129573123904,0.006446242130964176
15/10/2017,KC,PIT,13,19,NFL_2018,0.46196721340358854,0.00857991557103532
08/10/2017,PIT,JAX,9,30,NFL_2018,0.009386799082905609,0.0034012318030968414
01/10/2017,BAL,PIT,9,26,NFL_2018,0.0012985910777596154,0.009421304857327076
24/09/2017,CHI,PIT,23,17,NFL_2018,0.0,0.05333756289114849
17/09/2017,PIT,MIN,26,9,NFL_2018,0.05224606296903063,0.05224606296903063
10/09/2017,CLE,PIT,18,21,NFL_2018,,
22/01/2017,NE,PIT,36,17,NFL_2017,0.1347558309896963,0.06867100113203806
15/01/2017,KC,PIT,16,18,NFL_2017,0.08117973102253043,0.058248380574169194
08/01/2017,PIT,MIA,30,12,NFL_2017,0.054155209127500284,0.02717640829425527
01/01/2017,PIT,CLE,27,24,NFL_2017,0.05173720457803646,0.0012773154945831984
25/12/2016,PIT,BAL,31,27,NFL_2017,0.046129307993889666,0.028730772466406256
18/12/2016,CIN,PIT,20,24,NFL_2017,0.01066933107564823,0.040856892821046605
11/12/2016,BUF,PIT,20,27,NFL_2017,0.015656579021899254,0.03426301883907101
04/12/2016,PIT,NYG,24,14,NFL_2017,0.025230506551985634,0.049578332821681136
24/11/2016,IND,PIT,7,28,NFL_2017,0.0190111820439844,0.0210600519361146
20/11/2016,CLE,PIT,9,24,NFL_2017,0.0,0.02280643675626597
13/11/2016,PIT,DAL,30,35,NFL_2017,0.022513327334499622,0.11241774901787727
06/11/2016,BAL,PIT,21,14,NFL_2017,0.008081738484760773,0.037614795369723626
23/10/2016,PIT,NE,16,27,NFL_2017,0.019750397947146003,0.05130037057960069
16/10/2016,MIA,PIT,30,15,NFL_2017,0.00014955827689286722,0.05044800776150931
09/10/2016,PIT,NYJ,31,13,NFL_2017,0.08571469487856935,0.0035489978168535856
02/10/2016,PIT,KC,43,14,NFL_2017,0.04617113822518187,0.010183107542366386
25/09/2016,PHI,PIT,34,3,NFL_2017,0.0182059075780057,0.10025788685864082
18/09/2016,PIT,CIN,24,16,NFL_2017,0.0496519443575892,0.248995936230402
12/09/2016,WSH,PIT,16,38,NFL_2017,,
17/01/2016,DEN,PIT,23,16,NFL_2016,0.07563659569729897,0.04856304910487659
09/01/2016,CIN,PIT,16,18,NFL_2016,0.0697551229504241,0.04061405527380407
03/01/2016,CLE,PIT,12,28,NFL_2016,0.004195531787029504,0.03910385751124712
27/12/2015,BAL,PIT,20,17,NFL_2016,0.004643116671581295,0.045623983982254604
20/12/2015,PIT,DEN,34,27,NFL_2016,0.035916929950087315,0.06486620521786107
13/12/2015,CIN,PIT,20,33,NFL_2016,0.07794293263336098,0.024989580196480315
06/12/2015,PIT,IND,45,10,NFL_2016,0.018870992032100457,0.018392336467617697
29/11/2015,SEA,PIT,39,30,NFL_2016,0.01630373482026726,0.020300744317584562
15/11/2015,PIT,CLE,30,9,NFL_2016,0.015762859016595476,0.0017352020614141788
08/11/2015,PIT,LV,38,35,NFL_2016,0.009822601233838256,0.011289698929951575
01/11/2015,PIT,CIN,10,16,NFL_2016,0.009481970402708631,0.1412658698067986
25/10/2015,KC,PIT,23,13,NFL_2016,0.0014188788481250233,0.02131957720201269
18/10/2015,PIT,ARI,25,13,NFL_2016,0.011547723367153788,0.020780763176186236
12/10/2015,LAC,PIT,20,24,NFL_2016,0.0027985648476453887,0.00702354405923
01/10/2015,PIT,BAL,20,23,NFL_2016,0.029583239964173513,0.0
27/09/2015,LAR,PIT,6,12,NFL_2016,7.554405370372867e-05,0.02916214646989422
20/09/2015,PIT,SF,43,18,NFL_2016,0.0,0.05987376609503527
10/09/2015,NE,PIT,28,21,NFL_2016,,
03/01/2015,PIT,BAL,17,30,NFL_2015,0.0357333185743522,0.028801090990308982
28/12/2014,PIT,CIN,27,17,NFL_2015,0.027592546221011097,0.05015007569641191
21/12/2014,PIT,KC,20,12,NFL_2015,0.02080714075816331,0.03951935199784695
14/12/2014,ATL,PIT,20,27,NFL_2015,0.00799770031059234,0.01805631770066099
07/12/2014,CIN,PIT,21,42,NFL_2015,0.03987677800175355,0.013392238403146055
30/11/2014,PIT,NO,32,35,NFL_2015,0.017716636752018212,0.008343891725487312
17/11/2014,TEN,PIT,24,27,NFL_2015,0.002950192164543193,0.013169458186416676
09/11/2014,NYJ,PIT,20,13,NFL_2015,0.0001685116990072996,0.02878884456976675
02/11/2014,PIT,BAL,43,23,NFL_2015,0.01502955656959225,0.02117222853177732
26/10/2014,PIT,IND,51,34,NFL_2015,0.008216444747965153,0.07038649045299646
20/10/2014,PIT,HOU,30,23,NFL_2015,0.004260369224042915,0.014409058041579359
12/10/2014,CLE,PIT,31,10,NFL_2015,0.006299463627979016,0.007446817062868103
05/10/2014,JAX,PIT,9,17,NFL_2015,0.0,0.004129666094289194
28/09/2014,PIT,TB,24,27,NFL_2015,0.033897049748875384,0.0
21/09/2014,CAR,PIT,19,37,NFL_2015,0.029480249779189893,0.0024640940824980366
11/09/2014,BAL,PIT,26,6,NFL_2015,0.0,0.0625
07/09/2014,PIT,CLE,30,27,NFL_2015,,
29/12/2013,PIT,CLE,20,7,NFL_2014,0.014158974449552294,0.006224462754584508
22/12/2013,GB,PIT,31,38,NFL_2014,0.018149966990482224,0.012447240349154466
15/12/2013,PIT,CIN,30,20,NFL_2014,0.008756580586542861,0.03957709636755244
08/12/2013,PIT,MIA,28,34,NFL_2014,0.008581861399115676,0.018503191843976727
28/11/2013,BAL,PIT,22,20,NFL_2014,0.012167942965763146,0.011913885419697214
24/11/2013,CLE,PIT,11,27,NFL_2014,0.011044705985475902,0.009617788092434078
17/11/2013,PIT,DET,37,27,NFL_2014,0.006192059924299816,0.03282559388085683
10/11/2013,PIT,BUF,23,10,NFL_2014,0.0041743123623477025,0.012569592548034744
03/11/2013,NE,PIT,55,31,NFL_2014,0.049695137759066955,0.0036739108663639505
27/10/2013,LV,PIT,21,18,NFL_2014,0.006637120555091118,0.005551302511759984
20/10/2013,PIT,BAL,19,16,NFL_2014,0.0016092132020750364,0.02327409992012574
13/10/2013,NYJ,PIT,6,19,NFL_2014,0.009625080765557528,0.0
29/09/2013,MIN,PIT,34,27,NFL_2014,0.0,0.0
22/09/2013,PIT,CHI,23,40,NFL_2014,0.0,0.05464098356853392
16/09/2013,CIN,PIT,20,10,NFL_2014,0.0,0.0
08/09/2013,PIT,TEN,9,16,NFL_2014,,
30/12/2012,PIT,CLE,24,10,NFL_2013,0.012696208862419137,0.007079280338599915
23/12/2012,PIT,CIN,10,13,NFL_2013,0.014267845768998318,0.01600163807365742
16/12/2012,DAL,PIT,27,24,NFL_2013,0.024709195129003617,0.018071167371158204
09/12/2012,PIT,LAC,24,34,NFL_2013,0.02186733191160227,0.005350329823736228
02/12/2012,BAL,PIT,20,23,NFL_2013,0.07190112824511255,0.014218152395822145
25/11/2012,CLE,PIT,20,14,NFL_2013,0.003330664382331999,0.020017957392724623
18/11/2012,PIT,BAL,10,13,NFL_2013,0.022471124980404756,0.05493690213766493
12/11/2012,PIT,KC,16,13,NFL_2013,0.02176246277484893,0.001416785866873951
04/11/2012,NYG,PIT,20,24,NFL_2013,0.03584237210267879,0.0167192767389811
28/10/2012,PIT,WSH,27,12,NFL_2013,0.0130932769951052,0.010173016845963707
21/10/2012,CIN,PIT,17,24,NFL_2013,0.011111724158742802,0.008446998496541775
11/10/2012,TEN,PIT,26,23,NFL_2013,0.004190493968671119,0.011262294640313407
07/10/2012,PIT,PHI,16,14,NFL_2013,0.0020875032815691657,0.06954690242517303
23/09/2012,LV,PIT,34,31,NFL_2013,0.0,0.005113745633245872
16/09/2012,PIT,NYJ,27,10,NFL_2013,0.0,0.034285861274428446
09/09/2012,DEN,PIT,31,19,NFL_2013,,
08/01/2012,DEN,PIT,29,23,NFL_2012,0.020820636558619696,0.061948988383794354
01/01/2012,CLE,PIT,9,13,NFL_2012,0.005563705892979581,0.06235069106806828
24/12/2011,PIT,LAR,27,0,NFL_2012,0.062124909219549225,0.0032759687004889205
19/12/2011,SF,PIT,20,3,NFL_2012,0.05743932329905746,0.07840723315763594
08/12/2011,PIT,CLE,14,3,NFL_2012,0.06655034383041195,0.005169568559519686
04/12/2011,PIT,CIN,35,7,NFL_2012,0.04929741000024303,0.025745118549160804
27/11/2011,KC,PIT,9,13,NFL_2012,0.005550895213278985,0.040507506549962824
13/11/2011,CIN,PIT,17,24,NFL_2012,0.03934407522575725,0.0258964137625945
06/11/2011,PIT,BAL,20,23,NFL_2012,0.033920041292558795,0.027305262097332604
30/10/2011,PIT,NE,25,17,NFL_2012,0.016011693602511545,0.09943615973214298
23/10/2011,ARI,PIT,20,32,NFL_2012,0.0005706766027162147,0.014598044803300788
16/10/2011,PIT,JAX,17,13,NFL_2012,0.008709379039854609,0.0013199061585403328
09/10/2011,PIT,TEN,38,17,NFL_2012,0.0030071344288011875,0.0200640465360895
02/10/2011,HOU,PIT,17,10,NFL_2012,0.0021995812662138326,0.004477453518980504
25/09/2011,IND,PIT,20,23,NFL_2012,0.0,0.00019029319673396182
18/09/2011,PIT,SEA,24,0,NFL_2012,0.0,0.0
11/09/2011,BAL,PIT,35,7,NFL_2012,,
06/02/2011,GB,PIT,31,25,NFL_2011,0.060337738127212076,0.14617566577622773
23/01/2011,PIT,NYJ,24,19,NFL_2011,0.12704805424167237,0.09035101040394442
15/01/2011,PIT,BAL,31,24,NFL_2011,0.10672821068101525,0.08107323157819084
02/01/2011,CLE,PIT,9,41,NFL_2011,0.00714203830003101,0.10223020194700874
23/12/2010,PIT,CAR,27,3,NFL_2011,0.10349495651760916,0.0017397774938833228
19/12/2010,PIT,NYJ,17,22,NFL_2011,0.1479696688059523,0.04940517737045819
12/12/2010,PIT,CIN,23,7,NFL_2011,0.1421384052032688,0.0027700780859860373
05/12/2010,BAL,PIT,10,13,NFL_2011,0.08293293624445645,0.12305096606875789
28/11/2010,BUF,PIT,16,19,NFL_2011,0.004169528306023221,0.1214430586792218
21/11/2010,PIT,LV,35,3,NFL_2011,0.12148471282391166,0.01501576200099387
14/11/2010,PIT,NE,26,39,NFL_2011,0.1949020676422444,0.12869485605622738
08/11/2010,CIN,PIT,21,27,NFL_2011,0.008991005595174555,0.19035986824661463
24/10/2010,MIA,PIT,22,23,NFL_2011,0.03522545379468618,0.1262972100836295
17/10/2010,PIT,CLE,28,10,NFL_2011,0.20857775620433228,0.008827841964857652
03/10/2010,PIT,BAL,14,17,NFL_2011,0.5030638226839936,0.02045871327129616
26/09/2010,TB,PIT,13,38,NFL_2011,0.020537641812524036,0.29526516865037405
19/09/2010,TEN,PIT,11,19,NFL_2011,0.0625,0.0625
12/09/2010,PIT,ATL,15,9,NFL_2011,,
03/01/2010,MIA,PIT,24,30,NFL_2010,0.02338867818283877,0.024205249244760918
27/12/2009,PIT,BAL,23,20,NFL_2010,0.015192757088688813,0.021349103663717485
20/12/2009,PIT,GB,37,36,NFL_2010,0.012193908112670127,0.02405559779099069
10/12/2009,CLE,PIT,13,6,NFL_2010,0.0007862991986961827,0.017485540787144056
06/12/2009,PIT,LV,24,27,NFL_2010,0.02801858760443862,0.004577859089208423
29/11/2009,BAL,PIT,20,17,NFL_2010,0.021795811411441296,0.03788417231060506
15/11/2009,PIT,CIN,12,18,NFL_2010,0.05902376394254495,0.06002826509627911
09/11/2009,DEN,PIT,10,28,NFL_2010,0.13667116008733612,0.03359220215261838
25/10/2009,PIT,MIN,27,17,NFL_2010,0.009331309540090373,0.16319324506724633
18/10/2009,PIT,CLE,27,14,NFL_2010,0.009530504372961181,0.0008704311806066281
11/10/2009,DET,PIT,20,28,NFL_2010,0.0027907643805429603,0.00422517353153143
04/10/2009,PIT,LAC,38,28,NFL_2010,0.0003559795750894033,0.00767524407391299
27/09/2009,CIN,PIT,23,20,NFL_2010,0.04468232672451505,0.0002659682704010296
20/09/2009,CHI,PIT,17,14,NFL_2010,0.0,0.0625
10/09/2009,PIT,TEN,13,10,NFL_2010,,
01/02/2009,PIT,ARI,27,23,NFL_2009,0.14317988669206422,0.03522347473678887
18/01/2009,PIT,BAL,23,14,NFL_2009,0.11933710985494757,0.08947280747360953
11/01/2009,PIT,LAC,35,24,NFL_2009,0.11423614686632104,0.016506041152447665
28/12/2008,PIT,CLE,31,0,NFL_2009,0.12100847111457887,0.0071800337431946245
21/12/2008,TEN,PIT,31,14,NFL_2009,0.08155201390282465,0.15314002683363256
14/12/2008,BAL,PIT,9,13,NFL_2009,0.07444844012078183,0.1017352621453247
07/12/2008,PIT,DAL,20,13,NFL_2009,0.09431680262215611,0.02100008280464731
30/11/2008,NE,PIT,10,33,NFL_2009,0.019332829101600973,0.06697806754263598
20/11/2008,PIT,CIN,27,10,NFL_2009,0.04848398547120658,0.0028679910246871185
16/11/2008,PIT,LAC,11,10,NFL_2009,0.032151133796968406,0.0020215630086123336
03/11/2008,WSH,PIT,6,23,NFL_2009,0.04477127122857286,0.007230326705532076
26/10/2008,PIT,NYG,14,21,NFL_2009,0.08235969194599531,0.0007840513348952666
19/10/2008,CIN,PIT,10,38,NFL_2009,0.0,0.42894647502745653
05/10/2008,JAX,PIT,21,26,NFL_2009,,
07/01/2024,GB,CHI,17,9,NFL_2024,0.017729865055530404,0.012471816942086962
31/12/2023,CHI,ATL,37,17,NFL_2024,0.010323256808991637,0.011766007968668309
24/12/2023,CHI,ARI,27,16,NFL_2024,0.008898266457189838,0.007911547717125619
17/12/2023,CLE,CHI,20,17,NFL_2024,0.0587696326667542,0.009236281858885238
10/12/2023,CHI,DET,28,13,NFL_2024,0.006910940725248093,0.057493109521393894
27/11/2023,MIN,CHI,10,12,NFL_2024,0.0203651005915486,0.004234035760772132
19/11/2023,DET,CHI,31,26,NFL_2024,0.08414436553706636,0.004914924755367178
09/11/2023,CHI,CAR,16,13,NFL_2024,0.003734341427686077,0.0033494955724286163
05/11/2023,NO,CHI,24,17,NFL_2024,0.013087154758118223,0.0035122012009929844
29/10/2023,LAC,CHI,30,13,NFL_2024,0.007765482350585442,0.002786045604211771
22/10/2023,CHI,LV,30,12,NFL_2024,0.0008331747632610853,0.007771701344289603
15/10/2023,CHI,MIN,13,19,NFL_2024,0.0006116632897166646,0.00023722377320976241
05/10/2023,WSH,CHI,20,40,NFL_2024,0.009926874300012014,0.0
01/10/2023,CHI,DEN,28,31,NFL_2024,0.0,0.0
24/09/2023,KC,CHI,41,10,NFL_2024,0.004405216146085338,0.0
17/09/2023,TB,CHI,27,17,NFL_2024,0.0625,0.0
10/09/2023,CHI,GB,20,38,NFL_2024,,
08/01/2023,CHI,MIN,13,29,NFL_2023,0.005548915630615614,0.08605844025990049
01/01/2023,DET,CHI,41,10,NFL_2023,0.026219942330058924,0.0055596733789207
24/12/2022,CHI,BUF,13,35,NFL_2023,0.005050752650867161,0.09695084324544313
18/12/2022,CHI,PHI,20,25,NFL_2023,0.005298994166034973,0.23347379963934312
04/12/2022,CHI,GB,19,28,NFL_2023,0.005591841306495832,0.015249013208450145
27/11/2022,NYJ,CHI,31,10,NFL_2023,0.035141719830299144,0.0061612336759352265
20/11/2022,ATL,CHI,27,24,NFL_2023,0.004233721028499389,0.007927669327609821
13/11/2022,CHI,DET,30,31,NFL_2023,0.007130203116666366,0.008549558608914267
06/11/2022,CHI,MIA,32,35,NFL_2023,0.008284168224779233,0.038934777641110585
30/10/2022,DAL,CHI,49,29,NFL_2023,0.05793209832696536,0.006191466032723931
24/10/2022,NE,CHI,14,33,NFL_2023,0.00824087495071945,0.0034689402834173553
13/10/2022,CHI,WSH,7,12,NFL_2023,0.013288168720958886,0.001875215686511871
09/10/2022,MIN,CHI,29,22,NFL_2023,0.12497483318717366,0.0104498471916409
02/10/2022,NYG,CHI,20,12,NFL_2023,0.008483929200866155,0.006485034472907957
25/09/2022,CHI,HOU,23,20,NFL_2023,0.006777134196560618,0.0
18/09/2022,GB,CHI,27,10,NFL_2023,0.0,0.06368694323776074
11/09/2022,CHI,SF,19,10,NFL_2023,,
09/01/2022,MIN,CHI,31,17,NFL_2022,0.019805570522811285,0.014803150566507304
02/01/2022,CHI,NYG,29,3,NFL_2022,0.012478142707303028,0.010209154226959834
26/12/2021,SEA,CHI,24,25,NFL_2022,0.013996496043471916,0.010592270749428558
20/12/2021,CHI,MIN,9,17,NFL_2022,0.012957956153133731,0.022032431447591483
12/12/2021,GB,CHI,45,30,NFL_2022,0.08120535397903278,0.011470507706205677
05/12/2021,CHI,ARI,22,33,NFL_2022,0.011048844462118157,0.10571950689508207
25/11/2021,DET,CHI,14,16,NFL_2022,0.0,0.010064275628926339
21/11/2021,CHI,BAL,13,16,NFL_2022,0.01058631781684311,0.03552629630791245
31/10/2021,CHI,SF,22,33,NFL_2022,0.029634406342187357,0.001656422322957619
24/10/2021,TB,CHI,38,3,NFL_2022,0.08056867869960495,0.023202826800974984
17/10/2021,CHI,GB,14,24,NFL_2022,0.03007560264010764,0.026919244068514963
10/10/2021,LV,CHI,9,20,NFL_2022,0.07198158314463826,0.01331396190808223
03/10/2021,CHI,DET,24,14,NFL_2022,0.009799029874188734,0.0
26/09/2021,CLE,CHI,26,6,NFL_2022,0.001185212987009318,0.005842624085668315
19/09/2021,CHI,CIN,20,17,NFL_2022,0.0,0.0496519443575892
12/09/2021,LAR,CHI,34,14,NFL_2022,,
10/01/2021,NO,CHI,21,9,NFL_2021,0.05977087985399934,0.016145095062151203
03/01/2021,CHI,GB,16,35,NFL_2021,0.01562541285077705,0.05852697462165791
27/12/2020,JAX,CHI,17,41,NFL_2021,0.0010599000564025629,0.015815744091331064
20/12/2020,MIN,CHI,27,33,NFL_2021,0.012717996866918864,0.014764137725944688
13/12/2020,CHI,HOU,36,7,NFL_2021,0.013707089700194727,0.008588431838698667
06/12/2020,CHI,DET,30,34,NFL_2021,0.01324270894880422,0.0052834684831828595
29/11/2020,GB,CHI,41,25,NFL_2021,0.028416790145964137,0.015111877760059306
16/11/2020,CHI,MIN,13,19,NFL_2021,0.02077059309221101,0.00870656450568019
08/11/2020,TEN,CHI,24,17,NFL_2021,0.0352522410262274,0.02062408317857906
01/11/2020,CHI,NO,23,26,NFL_2021,0.025653537713623255,0.03997060599429332
