Date,HomeTeam,AwayTeam,FTHG,FTAG,Season,home_rating,away_rating
26/03/2019,WSH,CAR,4,1,NHL_2019,0.040173242992787954,0.03783942708789167
24/03/2019,CAR,MTL,2,1,NHL_2019,0.036858001216553776,0.03327975671187311
23/03/2019,CAR,MIN,5,1,NHL_2019,0.03579339884210414,0.024959451536740625
21/03/2019,CAR,TB,3,6,NHL_2019,0.03637984931639415,0.09533694289977511
16/03/2019,CAR,BUF,4,2,NHL_2019,0.03482065575499708,0.02305299714545553
15/03/2019,CBJ,CAR,3,0,NHL_2019,0.037612177187434905,0.035831127305976485
11/03/2019,COL,CAR,0,3,NHL_2019,0.023811606051752733,0.035032118455269705
09/03/2019,NSH,CAR,3,5,NHL_2019,0.03860586506619436,0.03402825897911196
08/03/2019,CAR,WPG,1,8,NHL_2019,0.0349615714613429,0.04169516493696326
05/03/2019,BOS,CAR,4,3,NHL_2019,0.044496557246232755,0.03597964222094114
02/03/2019,FLA,CAR,3,4,NHL_2019,0.024713038194709675,0.035244034154295535
23/02/2019,DAL,CAR,0,3,NHL_2019,0.030900190075255265,0.03251207561395172
21/02/2019,FLA,CAR,3,4,NHL_2019,0.025784427609258812,0.03182458348209282
19/02/2019,CAR,NYR,1,2,NHL_2019,0.033180298250089287,0.023632734630136872
16/02/2019,CAR,DAL,3,0,NHL_2019,0.0320972270179623,0.03180886546392904
15/02/2019,CAR,EDM,3,1,NHL_2019,0.031110538794934035,0.022540512204810726
12/02/2019,OTT,CAR,1,4,NHL_2019,0.01844418000464117,0.030378040868000045
10/02/2019,NJ,CAR,3,2,NHL_2019,0.01879886815539047,0.03171305278691685
08/02/2019,NYR,CAR,0,3,NHL_2019,0.023362503865755037,0.030614408455222505
07/02/2019,BUF,CAR,5,6,NHL_2019,0.030688807932642892,0.02934494925636315
03/02/2019,CAR,CGY,3,4,NHL_2019,0.028925425072345037,0.05128528030286502
01/02/2019,CAR,VGK,5,2,NHL_2019,0.02761458280965759,0.0363831422431633
23/01/2019,VAN,CAR,2,5,NHL_2019,0.026656347211485062,0.026496074389843614
22/01/2019,CGY,CAR,3,2,NHL_2019,0.05176755901572413,0.027273858517909557
20/01/2019,EDM,CAR,4,7,NHL_2019,0.027949613776105553,0.026054958735790917
18/01/2019,CAR,OTT,1,4,NHL_2019,0.027514892777197774,0.018201334642610655
15/01/2019,NYR,CAR,6,2,NHL_2019,0.01976541857445971,0.02861738011001999
13/01/2019,CAR,NSH,6,3,NHL_2019,0.026893055272179483,0.04118849822055044
11/01/2019,CAR,BUF,4,3,NHL_2019,0.025449078806668825,0.03420724323095432
10/01/2019,TB,CAR,3,1,NHL_2019,0.08940221089061355,0.025779973844172827
08/01/2019,NYI,CAR,3,4,NHL_2019,0.03937864886833498,0.02469627714185871
06/01/2019,OTT,CAR,4,5,NHL_2019,0.01694306056468865,0.023897241003491877
04/01/2019,CAR,CBJ,4,2,NHL_2019,0.022074782574517147,0.03902278309857512
03/01/2019,PHI,CAR,3,5,NHL_2019,0.01838133008475139,0.020993979196941678
31/12/2018,CAR,PHI,3,1,NHL_2019,0.020089517678466208,0.020296385609386822
29/12/2018,NJ,CAR,2,0,NHL_2019,0.018605400776312557,0.020988755764044274
27/12/2018,WSH,CAR,3,1,NHL_2019,0.04899339471765303,0.021651259229915742
23/12/2018,CAR,BOS,5,3,NHL_2019,0.019968510113522003,0.0390106479024445
20/12/2018,CAR,DET,1,4,NHL_2019,0.022212353993387276,0.019857849397027158
16/12/2018,CAR,ARI,3,0,NHL_2019,0.019925355988173434,0.02531381187312951
14/12/2018,CAR,WSH,5,6,NHL_2019,0.020867037408443517,0.04253170993242835
13/12/2018,MTL,CAR,6,4,NHL_2019,0.027718504489045125,0.022259037424572754
11/12/2018,CAR,TOR,1,4,NHL_2019,0.02342078444719054,0.057503222428082146
27/11/2018,MTL,CAR,1,2,NHL_2019,0.026557765909342078,0.026406356178979004
24/11/2018,NYI,CAR,4,1,NHL_2019,0.03163213406290631,0.02949954931067622
23/11/2018,CAR,FLA,4,1,NHL_2019,0.0264417695266946,0.022692575587610654
21/11/2018,CAR,TOR,5,2,NHL_2019,0.02290979109204687,0.06691595404103504
18/11/2018,CAR,NJ,2,1,NHL_2019,0.02090550084914282,0.02501617324475475
17/11/2018,CAR,CBJ,1,4,NHL_2019,0.022778518223539945,0.036285684263158806
10/11/2018,CAR,DET,3,4,NHL_2019,0.02216658396346616,0.016550337433282606
03/11/2018,VGK,CAR,3,0,NHL_2019,0.015973537088703343,0.026516188319195957
02/11/2018,ARI,CAR,4,3,NHL_2019,0.03209363657312662,0.03116465412660684
30/10/2018,CAR,BOS,2,3,NHL_2019,0.03123893231149584,0.03259460904222585
28/10/2018,CAR,NYI,1,2,NHL_2019,0.038597995694715295,0.015047586667258698
22/10/2018,DET,CAR,1,3,NHL_2019,0.0014623629415236403,0.031209858144489098
20/10/2018,CAR,COL,1,3,NHL_2019,0.04420278643983386,0.031543275615460116
16/10/2018,TB,CAR,4,2,NHL_2019,0.020853500912195896,0.03544474078519527
14/10/2018,WPG,CAR,3,1,NHL_2019,0.019418701858724366,0.07104721617214801
13/10/2018,MIN,CAR,4,5,NHL_2019,0.0040413576231357945,0.11301082420333304
09/10/2018,CAR,VAN,5,3,NHL_2019,0.00907915061923578,0.013656693983551196
07/10/2018,CAR,NYR,8,5,NHL_2019,0.0037469026082932793,0.0
05/10/2018,CBJ,CAR,1,3,NHL_2019,0.03821674313487703,0.0
04/10/2018,CAR,NYI,1,2,NHL_2019,,
07/04/2018,CAR,TB,3,2,NHL_2018,0.02238153295192041,0.058126250908182193
05/04/2018,PHI,CAR,4,3,NHL_2018,0.02977907644241712,0.022883707968008902
02/04/2018,FLA,CAR,3,2,NHL_2018,0.029701973134613906,0.023403612658282526
31/03/2018,CAR,NYR,1,2,NHL_2018,0.023967846661543793,0.021847420039118833
30/03/2018,WSH,CAR,1,4,NHL_2018,0.043044800385026026,0.023210410036426193
27/03/2018,NJ,CAR,4,3,NHL_2018,0.03208348201864577,0.0236423717751724
26/03/2018,CAR,OTT,4,1,NHL_2018,0.023099689285086416,0.01597732245749956
24/03/2018,OTT,CAR,2,5,NHL_2018,0.016379817669255496,0.022549923193231368
22/03/2018,CAR,ARI,6,5,NHL_2018,0.022039338804046862,0.015716977059263997
20/03/2018,CAR,EDM,3,7,NHL_2018,0.022736747825791517,0.022955358511903844
18/03/2018,NYI,CAR,3,4,NHL_2018,0.0218703657548811,0.022184020910838792
17/03/2018,CAR,PHI,2,4,NHL_2018,0.022730667566347507,0.028898432551097766
13/03/2018,CAR,BOS,4,6,NHL_2018,0.023086498681311258,0.04952222645201638
12/03/2018,NYR,CAR,6,3,NHL_2018,0.022610995829545483,0.0238192586218214
06/03/2018,MIN,CAR,6,2,NHL_2018,0.038841996059023456,0.023742768123786392
04/03/2018,CAR,WPG,2,3,NHL_2018,0.02426048079041549,0.04512430530692271
02/03/2018,CAR,NJ,3,1,NHL_2018,0.023470122009523794,0.030248953177017285
01/03/2018,PHI,CAR,1,4,NHL_2018,0.03352729577051518,0.02262249459470235
27/02/2018,BOS,CAR,4,3,NHL_2018,0.045411226789675484,0.023044099311655533
24/02/2018,DET,CAR,3,1,NHL_2018,0.01928564459086698,0.02382864905837714
18/02/2018,CAR,NJ,2,3,NHL_2018,0.025496649853656763,0.030360684198936512
16/02/2018,CAR,NYI,0,3,NHL_2018,0.026317318936167112,0.0271730556931613
15/02/2018,NJ,CAR,5,2,NHL_2018,0.0278384126797015,0.027295915365129313
10/02/2018,CAR,COL,3,1,NHL_2018,0.024706763386108905,0.03863734650343263
09/02/2018,CAR,VAN,4,1,NHL_2018,0.023947111528658256,0.01948980535576896
06/02/2018,CAR,PHI,1,2,NHL_2018,0.024772934395611033,0.024898393408604405
02/02/2018,CAR,DET,1,4,NHL_2018,0.02700935883356772,0.018911020074910117
01/02/2018,CAR,MTL,2,0,NHL_2018,0.026238381581314165,0.01882860221216775
30/01/2018,CAR,OTT,2,1,NHL_2018,0.02543656894750509,0.013888183112995526
25/01/2018,MTL,CAR,5,6,NHL_2018,0.019986002180448128,0.024198170897703392
21/01/2018,CAR,VGK,1,5,NHL_2018,0.0258833084141546,0.06004326335440247
20/01/2018,DET,CAR,1,3,NHL_2018,0.019092988724902175,0.024964672477844393
14/01/2018,CAR,CGY,1,4,NHL_2018,0.025909223385927365,0.035350476172275345
12/01/2018,CAR,WSH,3,4,NHL_2018,0.026758718349398296,0.04637281793528793
11/01/2018,WSH,CAR,1,3,NHL_2018,0.049177442656908196,0.025018500224741728
09/01/2018,TB,CAR,5,4,NHL_2018,0.07258312311607411,0.025805313779340932
06/01/2018,BOS,CAR,7,1,NHL_2018,0.04080722279709381,0.02677316740134454
02/01/2018,CAR,WSH,4,5,NHL_2018,0.02662516677539993,0.043421102848259584
27/12/2017,CAR,MTL,3,1,NHL_2018,0.025302745784187175,0.02053814179978343
23/12/2017,CAR,BUF,4,2,NHL_2018,0.024299943163786298,0.009369662363559095
21/12/2017,NSH,CAR,1,4,NHL_2018,0.05408452954588903,0.022093531016908967
19/12/2017,TOR,CAR,8,1,NHL_2018,0.03912031154767207,0.023165911463116525
16/12/2017,CAR,CBJ,2,1,NHL_2018,0.021567505694719734,0.047895119909465864
15/12/2017,BUF,CAR,4,5,NHL_2018,0.008696820507473089,0.020757104486047784
12/12/2017,VGK,CAR,2,3,NHL_2018,0.04864472469786252,0.018904060382316477
05/12/2017,VAN,CAR,3,0,NHL_2018,0.026692594935567773,0.025419887968679982
02/12/2017,CAR,FLA,3,2,NHL_2018,0.023760051836712436,0.02126528833692261
01/12/2017,NYR,CAR,5,1,NHL_2018,0.03316037801848697,0.026035443538451095
28/11/2017,CBJ,CAR,3,2,NHL_2018,0.051166552936703254,0.026861812377528403
26/11/2017,CAR,NSH,4,3,NHL_2018,0.023102524118724734,0.05381590299926743
24/11/2017,CAR,TOR,4,5,NHL_2018,0.024776977973798516,0.04019992716342475
22/11/2017,CAR,NYR,1,6,NHL_2018,0.027401563529908177,0.027457188958016257
19/11/2017,CAR,NYI,4,2,NHL_2018,0.023246495398131634,0.042706030600703465
18/11/2017,BUF,CAR,1,3,NHL_2018,0.008445143875192762,0.02074490894108839
16/11/2017,NYI,CAR,6,4,NHL_2018,0.032683624856540826,0.021396952127599435
13/11/2017,CAR,DAL,5,1,NHL_2018,0.017246708553625156,0.02845693348693132
10/11/2017,CBJ,CAR,1,3,NHL_2018,0.041702541266290014,0.016533878658814158
07/11/2017,CAR,FLA,3,1,NHL_2018,0.012556074286975588,0.014562083460037864
04/11/2017,ARI,CAR,2,1,NHL_2018,0.001605115419257219,0.019374413585135794
02/11/2017,COL,CAR,5,3,NHL_2018,0.031612312211874646,0.020358016891814712
26/10/2017,TOR,CAR,3,6,NHL_2018,0.08865849150093327,0.015979424818678437
24/10/2017,CAR,TB,1,5,NHL_2018,0.019528808685432462,0.1534476453147762
21/10/2017,DAL,CAR,4,3,NHL_2018,0.021303713718987656,0.029712905816701392
19/10/2017,CGY,CAR,1,2,NHL_2018,0.021200499692464323,0.014405996839661973
17/10/2017,EDM,CAR,3,5,NHL_2018,0.004022848572878913,0.00813414177287919
14/10/2017,WPG,CAR,2,1,NHL_2018,0.007110872877594094,0.012771260896797925
10/10/2017,CAR,CBJ,1,2,NHL_2018,0.02115075946454108,0.003552055570583814
07/10/2017,CAR,MIN,5,4,NHL_2018,,
09/04/2017,PHI,CAR,3,4,NHL_2017,0.02942620901261971,0.0243543463235395
06/04/2017,CAR,NYI,0,3,NHL_2017,0.025474143706401567,0.030094172362725633
04/04/2017,MIN,CAR,5,3,NHL_2017,0.04209926850721193,0.025914163300701804
01/04/2017,CAR,DAL,0,3,NHL_2017,0.02720319595117355,0.02160735448594996
30/03/2017,CAR,CBJ,2,1,NHL_2017,0.026165405219559366,0.05949633802547611
28/03/2017,CAR,DET,4,1,NHL_2017,0.02557624953894049,0.02232732724312654
27/03/2017,CAR,DET,3,4,NHL_2017,0.026366874231714358,0.02163978371221533
25/03/2017,NJ,CAR,1,3,NHL_2017,0.019310281657495064,0.025678127186574164
23/03/2017,MTL,CAR,1,4,NHL_2017,0.04045824773431892,0.024677342801261902
21/03/2017,FLA,CAR,3,4,NHL_2017,0.023926015173157553,0.023912614553295027
19/03/2017,PHI,CAR,4,3,NHL_2017,0.02614449658964129,0.024587434829011698
18/03/2017,CAR,NSH,4,2,NHL_2017,0.023837270977377995,0.030694635229598487
16/03/2017,CAR,MIN,3,1,NHL_2017,0.022898481672801688,0.05124336182621032
14/03/2017,CAR,NYI,2,3,NHL_2017,0.02343332901943777,0.028560417133146908
13/03/2017,NYI,CAR,4,8,NHL_2017,0.02953843842667436,0.022646988564200075
11/03/2017,CAR,TOR,2,3,NHL_2017,0.02330296969008687,0.025397902747920757
09/03/2017,CAR,NYR,4,3,NHL_2017,0.022182750800193385,0.056185066306080854
07/03/2017,COL,CAR,3,1,NHL_2017,0.011033951886394415,0.023154486449331338
05/03/2017,ARI,CAR,1,2,NHL_2017,0.01755345418576847,0.022591187462928587
03/03/2017,CAR,ARI,2,4,NHL_2017,0.02354902976956338,0.016743136555412423
01/03/2017,TB,CAR,4,3,NHL_2017,0.02583014004526168,0.02429822246630809
28/02/2017,FLA,CAR,3,2,NHL_2017,0.025526972593408654,0.025177838597953677
26/02/2017,CAR,CGY,1,3,NHL_2017,0.02610237361337231,0.03187924540030681
24/02/2017,CAR,OTT,3,0,NHL_2017,0.02511143152634697,0.03890384471871785
19/02/2017,CAR,TOR,0,4,NHL_2017,0.026670674515858077,0.02557136187639569
17/02/2017,CAR,COL,1,2,NHL_2017,0.02803832290135884,0.011348804465062695
11/02/2017,DAL,CAR,5,2,NHL_2017,0.01896445981103511,0.0293371519851519
07/02/2017,WSH,CAR,5,0,NHL_2017,0.06755407423559055,0.029981616746234105
04/02/2017,NYI,CAR,4,5,NHL_2017,0.027317065179173313,0.028885475695520524
03/02/2017,CAR,EDM,2,1,NHL_2017,0.027657169053124705,0.03389387244151818
31/01/2017,CAR,PHI,5,1,NHL_2017,0.026424343916421057,0.029971194782325985
23/01/2017,WSH,CAR,6,1,NHL_2017,0.06620991999589623,0.028224258866744175
21/01/2017,CBJ,CAR,3,2,NHL_2017,0.06747819533831685,0.02892112248958971
17/01/2017,CBJ,CAR,4,1,NHL_2017,0.0710874794108288,0.030573010427606934
14/01/2017,CAR,NYI,7,4,NHL_2017,0.029149338980843216,0.022027201087287576
13/01/2017,CAR,BUF,5,2,NHL_2017,0.028177136376560278,0.02002290827872536
10/01/2017,CAR,CBJ,5,3,NHL_2017,0.02591889336635899,0.08253850009366329
08/01/2017,CAR,BOS,4,3,NHL_2017,0.02477764430221041,0.029952053676796066
03/01/2017,CAR,NJ,1,3,NHL_2017,0.025375391253774467,0.02031260296391855
31/12/2016,TB,CAR,3,1,NHL_2017,0.028359385841960762,0.026858290930477487
23/12/2016,CAR,BOS,3,2,NHL_2017,0.024715055369551518,0.03286080087164019
22/12/2016,BUF,CAR,1,3,NHL_2017,0.019869651558233697,0.023329815520182547
17/12/2016,CAR,BUF,2,1,NHL_2017,0.02190265488212044,0.02255396054378455
16/12/2016,CAR,WSH,3,4,NHL_2017,0.02267080350908835,0.05351399977099673
13/12/2016,CAR,VAN,8,6,NHL_2017,0.021711111134733226,0.0205808832561625
04/12/2016,CAR,TB,1,0,NHL_2017,0.020586651707794324,0.03762222087412925
03/12/2016,NYR,CAR,4,2,NHL_2017,0.055572403401521,0.02107069306489011
01/12/2016,BOS,CAR,2,1,NHL_2017,0.035846522132458154,0.023196916919356735
29/11/2016,NYR,CAR,3,2,NHL_2017,0.05947657927645328,0.02408669525301521
27/11/2016,CAR,FLA,3,2,NHL_2017,0.0209287599081657,0.0370496946328982
26/11/2016,OTT,CAR,2,1,NHL_2017,0.04217893428736438,0.022133574662255562
24/11/2016,MTL,CAR,2,1,NHL_2017,0.06993445374070924,0.02373317808943913
22/11/2016,TOR,CAR,1,2,NHL_2017,0.02572072775560972,0.019743261007799842
20/11/2016,CAR,WPG,3,1,NHL_2017,0.017013200678996653,0.023422763628963485
18/11/2016,CAR,MTL,3,2,NHL_2017,0.013792228289515414,0.09829393462424417
12/11/2016,CAR,WSH,5,1,NHL_2017,0.006396663564466406,0.06259796226479551
08/11/2016,NJ,CAR,3,2,NHL_2017,0.02162523402678533,0.00793364914056689
06/11/2016,CAR,NJ,1,4,NHL_2017,0.00994848875164785,0.018865676885707394
05/11/2016,NSH,CAR,2,3,NHL_2017,0.010552153863948506,0.007767203208540269
01/11/2016,OTT,CAR,2,1,NHL_2017,0.05548871330774645,0.00663625355541227
30/10/2016,CAR,PHI,3,4,NHL_2017,0.010073420237482271,0.006621131197698088
28/10/2016,CAR,NYR,3,2,NHL_2017,0.0019941089564134607,0.06547494073401564
25/10/2016,DET,CAR,4,2,NHL_2017,0.10695779637673805,0.0011913421115126049
22/10/2016,PHI,CAR,6,3,NHL_2017,0.0001570464225456948,0.00419320791293333
20/10/2016,CGY,CAR,2,4,NHL_2017,0.0019860978481839628,0.0
18/10/2016,EDM,CAR,3,2,NHL_2017,0.0007614452707862476,0.0
16/10/2016,VAN,CAR,4,3,NHL_2017,0.027313987380913247,0.0
13/10/2016,WPG,CAR,5,4,NHL_2017,,
09/04/2016,FLA,CAR,5,2,NHL_2016,0.04002086234307234,0.02439938883640344
07/04/2016,CAR,MTL,2,4,NHL_2016,0.024970931407333818,0.02562969022569922
05/04/2016,BOS,CAR,1,2,NHL_2016,0.0335720095467596,0.024232111138962807
02/04/2016,CAR,CBJ,1,5,NHL_2016,0.02489812605190681,0.02074160588518935
31/03/2016,CAR,NYR,4,3,NHL_2016,0.024056802283452538,0.04193911012868747
29/03/2016,NYI,CAR,2,1,NHL_2016,0.035519099749806105,0.024474466985164596
27/03/2016,CAR,NJ,3,2,NHL_2016,0.023795196327478268,0.02916862163871696
26/03/2016,CAR,NYI,3,4,NHL_2016,0.024393998198748674,0.034888948030363146
24/03/2016,CBJ,CAR,2,3,NHL_2016,0.022349086902136838,0.023691210435258552
22/03/2016,CAR,BUF,2,3,NHL_2016,0.02443419174423038,0.020988293073827217
19/03/2016,MIN,CAR,3,2,NHL_2016,0.026327511065338847,0.024995973488573006
15/03/2016,WSH,CAR,2,1,NHL_2016,0.07954289985143934,0.025869624941780047
12/03/2016,BUF,CAR,3,2,NHL_2016,0.020789407879476696,0.0266187089130026
10/03/2016,BOS,CAR,2,3,NHL_2016,0.038094607887562415,0.025583759878044565
08/03/2016,CAR,OTT,4,3,NHL_2016,0.024716039577766313,0.02676463510264602
05/03/2016,TB,CAR,4,3,NHL_2016,0.047169066670214393,0.025356085215013504
01/03/2016,NJ,CAR,1,3,NHL_2016,0.028290204231727404,0.0246880368880749
26/02/2016,CAR,BOS,1,4,NHL_2016,0.025896383119015837,0.03451549338504543
25/02/2016,TOR,CAR,3,1,NHL_2016,0.01672548986061411,0.026839506790565796
23/02/2016,CAR,PHI,3,1,NHL_2016,0.025960845564143173,0.0262345135661303
21/02/2016,CAR,TB,2,4,NHL_2016,0.026608820098771666,0.040245894172718524
18/02/2016,OTT,CAR,4,2,NHL_2016,0.025858118458167108,0.026675294017527332
16/02/2016,CAR,WPG,2,1,NHL_2016,0.025839415284445905,0.02640556983534464
13/02/2016,CAR,NYI,6,3,NHL_2016,0.024733629044847112,0.03607090507027608
07/02/2016,MTL,CAR,2,1,NHL_2016,0.02729048429507802,0.026536690402630635
05/02/2016,WPG,CAR,3,5,NHL_2016,0.025086132281112002,0.025605025607653206
03/02/2016,CGY,CAR,4,1,NHL_2016,0.025648255204418928,0.0267191527435139
24/01/2016,CAR,CGY,5,2,NHL_2016,0.023801786654155957,0.028536894705831695
22/01/2016,CAR,NYR,1,4,NHL_2016,0.02445982483789136,0.037711121981315106
21/01/2016,TOR,CAR,0,1,NHL_2016,0.02029490393920282,0.023444482873424165
15/01/2016,CAR,VAN,2,3,NHL_2016,0.025623272750832322,0.02057356687219242
09/01/2016,CBJ,CAR,3,4,NHL_2016,0.0181350287015714,0.02203106592593028
08/01/2016,CAR,CBJ,4,1,NHL_2016,0.02104785410865507,0.019090385402723398
06/01/2016,VAN,CAR,3,2,NHL_2016,0.019295398326461467,0.022111952872026632
04/01/2016,EDM,CAR,1,0,NHL_2016,0.022134431622070884,0.02309104165371857
02/01/2016,CAR,NSH,1,2,NHL_2016,0.02387832425805688,0.028783802400778123
31/12/2015,CAR,WSH,4,2,NHL_2016,0.02165437245692943,0.10070052483292556
29/12/2015,NJ,CAR,3,2,NHL_2016,0.02490164537411446,0.022774471524878166
26/12/2015,CAR,NJ,3,1,NHL_2016,0.01972962618524676,0.0266482671139759
21/12/2015,CAR,WSH,1,2,NHL_2016,0.020136796958099466,0.08999436676019207
18/12/2015,CAR,FLA,0,2,NHL_2016,0.0199264634082887,0.030396211322693673
15/12/2015,PHI,CAR,4,3,NHL_2016,0.020988346097519425,0.021269122998076942
12/12/2015,ARI,CAR,4,5,NHL_2016,0.02719031084979319,0.019630701075398625
08/12/2015,DAL,CAR,6,5,NHL_2016,0.08582214485481408,0.018953643827452904
06/12/2015,CAR,ARI,5,4,NHL_2016,0.01686351992100923,0.029045016352165033
05/12/2015,CAR,MTL,3,2,NHL_2016,0.014219650680606603,0.07140674124729465
03/12/2015,CAR,NJ,1,5,NHL_2016,0.014213860568069626,0.029545368518496068
30/11/2015,NYR,CAR,4,3,NHL_2016,0.05739657389392487,0.01381208885018274
27/11/2015,BUF,CAR,4,1,NHL_2016,0.015578508708801817,0.014310126168968148
25/11/2015,CAR,EDM,4,1,NHL_2016,0.013292344367426285,0.015644778615513947
23/11/2015,PHI,CAR,3,2,NHL_2016,0.01016769981868108,0.01442571584557103
20/11/2015,CAR,TOR,1,2,NHL_2016,0.012928408122857036,0.015867535179067024
14/11/2015,CAR,PHI,2,3,NHL_2016,0.01667045090610948,0.009837690673990035
12/11/2015,CAR,MIN,2,3,NHL_2016,0.016996293329127724,0.05086949787668883
10/11/2015,NYR,CAR,3,0,NHL_2016,0.055032029102353996,0.01709931395671649
07/11/2015,CAR,OTT,3,2,NHL_2016,0.014364785914489076,0.030617535213899625
06/11/2015,CAR,DAL,1,4,NHL_2016,0.015248103991103894,0.10325098083515742
01/11/2015,CAR,TB,3,4,NHL_2016,0.015847707241777673,0.019105540540644284
30/10/2015,CAR,COL,3,2,NHL_2016,0.01515355239391946,0.00799153201340611
29/10/2015,NYI,CAR,2,3,NHL_2016,0.04537297505752885,0.007627034347771879
27/10/2015,DET,CAR,1,3,NHL_2016,0.007149557971641117,0.003929172200204599
21/10/2015,COL,CAR,0,1,NHL_2016,0.0081574306787595,0.0052647298488499306
17/10/2015,WSH,CAR,4,1,NHL_2016,0.05097109906903459,0.00811845909163666
16/10/2015,DET,CAR,3,5,NHL_2016,0.1247747066959447,0.0
13/10/2015,CAR,FLA,1,4,NHL_2016,0.0,0.004940510156239841
10/10/2015,CAR,DET,3,4,NHL_2016,0.0,0.0680188562765423
08/10/2015,NSH,CAR,2,1,NHL_2016,,
11/04/2015,CAR,DET,0,2,NHL_2015,0.01809572482718615,0.03273654183471152
09/04/2015,PHI,CAR,1,3,NHL_2015,0.021552564378488865,0.017611787551459097
07/04/2015,DET,CAR,3,2,NHL_2015,0.032799208085055355,0.017901122165226657
06/04/2015,BUF,CAR,4,3,NHL_2015,0.01197262805747947,0.01850827176005958
04/04/2015,CAR,PHI,3,2,NHL_2015,0.017948035294142753,0.02065651261414343
02/04/2015,FLA,CAR,6,1,NHL_2015,0.025128552372425644,0.018304103268240134
31/03/2015,WSH,CAR,4,2,NHL_2015,0.03509769956149069,0.01861961991831199
29/03/2015,CAR,BOS,1,2,NHL_2015,0.019027458172700653,0.02972224947431716
28/03/2015,CAR,NJ,3,1,NHL_2015,0.01847099538004469,0.021564334859536415
21/03/2015,CAR,NYR,2,3,NHL_2015,0.018221523662539832,0.05320813223166266
19/03/2015,MTL,CAR,4,0,NHL_2015,0.04950468271465009,0.0184856694860653
17/03/2015,CAR,OTT,1,2,NHL_2015,0.01899768739718994,0.028494516072262884
15/03/2015,CBJ,CAR,2,3,NHL_2015,0.023891558519472247,0.018385052587952894
14/03/2015,CAR,FLA,0,2,NHL_2015,0.01891941955658085,0.024006970689564918
12/03/2015,CAR,DAL,3,5,NHL_2015,0.019460808597734795,0.02546296977847729
10/03/2015,CAR,CBJ,3,4,NHL_2015,0.02011553624483075,0.021921984762219307
08/03/2015,CAR,EDM,7,4,NHL_2015,0.019582000235121192,0.012025804658278863
06/03/2015,CAR,MIN,1,3,NHL_2015,0.020124001305913363,0.03489130149860923
28/02/2015,NYI,CAR,3,5,NHL_2015,0.056902333013742264,0.019365341487402297
27/02/2015,CAR,WSH,3,0,NHL_2015,0.018471767635172474,0.03455161589912175
24/02/2015,CAR,PHI,4,1,NHL_2015,0.017701182605883874,0.023024396843548383
21/02/2015,NJ,CAR,3,1,NHL_2015,0.020125961986058493,0.01814249390548505
20/02/2015,CAR,TOR,2,1,NHL_2015,0.01738088706061581,0.0200197702775042
17/02/2015,CAR,NYI,1,4,NHL_2015,0.01760748525181599,0.05498236963406389
16/02/2015,OTT,CAR,3,6,NHL_2015,0.020183823176379113,0.016844536847403842
14/02/2015,MIN,CAR,6,3,NHL_2015,0.029278491926814157,0.017445341763228806
05/02/2015,ARI,CAR,1,2,NHL_2015,0.016682388731408444,0.01616881355087054
31/01/2015,NYR,CAR,4,1,NHL_2015,0.04419229076756924,0.016808380210957492
27/01/2015,CAR,TB,4,2,NHL_2015,0.015956471718881666,0.04956563328139322
19/01/2015,TOR,CAR,1,4,NHL_2015,0.029287305790946787,0.015016506385320883
17/01/2015,OTT,CAR,2,3,NHL_2015,0.022749429038454016,0.014033745270321061
16/01/2015,CAR,VAN,0,3,NHL_2015,0.014476606816511398,0.03918597809645515
13/01/2015,CAR,COL,3,2,NHL_2015,0.013633963590977074,0.022912556443005782
08/01/2015,CAR,BUF,5,2,NHL_2015,0.013044870267228783,0.01624406018704633
06/01/2015,NSH,CAR,3,2,NHL_2015,0.061499934438798795,0.013054726820107013
04/01/2015,CAR,BOS,2,1,NHL_2015,0.011873515027842738,0.027773907041362466
02/01/2015,CAR,PHI,2,1,NHL_2015,0.011090112610056675,0.017761908919363183
29/12/2014,CAR,MTL,1,3,NHL_2015,0.011634264848860125,0.052266048626824754
27/12/2014,TB,CAR,2,1,NHL_2015,0.04398937364116422,0.011704602685128407
23/12/2014,NJ,CAR,1,2,NHL_2015,0.01519711945523844,0.010477469884935902
21/12/2014,NYR,CAR,1,0,NHL_2015,0.0340387710906832,0.010926345873943592
20/12/2014,CAR,NYR,2,3,NHL_2015,0.011115968110971671,0.032354581230711436
18/12/2014,CAR,TOR,4,1,NHL_2015,0.009477078070995633,0.051395319939678566
16/12/2014,MTL,CAR,4,1,NHL_2015,0.04865865983761751,0.009833026659339317
13/12/2014,PHI,CAR,5,1,NHL_2015,0.01505640243498779,0.01048800467449277
11/12/2014,TB,CAR,2,1,NHL_2015,0.0504058451430821,0.010927490223350007
08/12/2014,CAR,NJ,1,2,NHL_2015,0.011833054895309909,0.017014004710626585
07/12/2014,CAR,DET,1,3,NHL_2015,0.012427827108309612,0.0414239403286789
04/12/2014,CAR,WSH,1,2,NHL_2015,0.01303937159100225,0.019984007297873405
02/12/2014,CAR,NSH,2,1,NHL_2015,0.010397679311129629,0.07291935185542638
26/11/2014,FLA,CAR,1,0,NHL_2015,0.014390675618326514,0.009374533180610777
22/11/2014,COL,CAR,4,3,NHL_2015,0.013844698882129277,0.010934016823523381
18/11/2014,DAL,CAR,4,6,NHL_2015,0.016850669178027352,0.00974338811322163
