date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2,high_moneyline_1,high_moneyline_2
20-07-2014,DET,CLE,5,1,1,MLB_2014,usa/mlb-2014/detroit-tigers-cleveland-guardians-M9aesW7q/,-125,108,-120,112
19-07-2014,DET,CLE,2,5,0,MLB_2014,usa/mlb-2014/detroit-tigers-cleveland-guardians-hCjadJnT/,-185,168,-179,175
19-07-2014,DET,CLE,2,6,0,MLB_2014,usa/mlb-2014/detroit-tigers-cleveland-guardians-lvprzF0G/,122,-136,129,-130
18-07-2014,DET,CLE,3,9,0,MLB_2014,usa/mlb-2014/detroit-tigers-cleveland-guardians-dQ0uK2AI/,-165,144,-159,150
13-07-2014,KC,DET,5,2,1,MLB_2014,usa/mlb-2014/kansas-city-royals-detroit-tigers-hUoZqxkF/,120,-138,125,-132
12-07-2014,KC,DET,1,5,0,MLB_2014,usa/mlb-2014/kansas-city-royals-detroit-tigers-AXttS3TT/,-127,109,-123,114
11-07-2014,KC,DET,1,2,0,MLB_2014,usa/mlb-2014/kansas-city-royals-detroit-tigers-YoW1EpaU/,111,-129,120,-120
10-07-2014,KC,DET,4,16,0,MLB_2014,usa/mlb-2014/kansas-city-royals-detroit-tigers-nHlH2m0I/,-114,-102,-110,102
09-07-2014,DET,LAD,4,1,1,MLB_2014,usa/mlb-2014/detroit-tigers-los-angeles-dodgers-YBJJc1IL/,-116,101,-108,110
08-07-2014,DET,LAD,14,5,1,MLB_2014,usa/mlb-2014/detroit-tigers-los-angeles-dodgers-6yQQ3HNc/,-121,104,-115,114
06-07-2014,DET,TB,3,7,0,MLB_2014,usa/mlb-2014/detroit-tigers-tampa-bay-rays-YRN2rAeK/,103,-117,110,-115
05-07-2014,DET,TB,2,7,0,MLB_2014,usa/mlb-2014/detroit-tigers-tampa-bay-rays-tYbPUjRK/,-128,110,-123,116
04-07-2014,DET,TB,3,6,0,MLB_2014,usa/mlb-2014/detroit-tigers-tampa-bay-rays-vZNjcC5k/,-123,106,-115,110
03-07-2014,DET,TB,8,1,1,MLB_2014,usa/mlb-2014/detroit-tigers-tampa-bay-rays-Icny3sxB/,-194,168,-179,175
