date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2,high_moneyline_1,high_moneyline_2
26-09-2024,ANA,SJ,2,3,0,NHL,usa/nhl/anaheim-ducks-san-jose-sharks-YuH9DkHk/,-162,366,-154,393
24-09-2024,SJ,ANA,3,4,0,NHL,usa/nhl/san-jose-sharks-anaheim-ducks-xAVwJBgS/,-127,355,-120,373
18-04-2024,VGK,ANA,1,4,0,NHL_2023/2024,usa/nhl-2023-2024/vegas-golden-knights-anaheim-ducks-ERC2Osdm/,-217,425,-200,476
13-04-2024,LAK,ANA,3,1,1,NHL_2023/2024,usa/nhl-2023-2024/los-angeles-kings-anaheim-ducks-Kntg8V5k/,-218,409,-185,451
12-04-2024,ANA,CGY,3,6,0,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-calgary-flames-Glhg2cvh/,181,330,193,358
09-04-2024,ANA,LAK,3,1,1,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-los-angeles-kings-KCPqsg7j/,365,371,390,404
07-04-2024,ANA,STL,5,6,0,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-st-louis-blues-QkllhJFi/,192,331,211,363
05-04-2024,ANA,SEA,1,3,0,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-seattle-kraken-4ExgkdrD/,215,328,229,358
02-04-2024,CGY,ANA,3,5,0,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-anaheim-ducks-bw3zosiR/,-144,356,-130,394
31-03-2024,VAN,ANA,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/vancouver-canucks-anaheim-ducks-GIXcyFHo/,-268,455,-238,533
30-03-2024,EDM,ANA,6,1,1,NHL_2023/2024,usa/nhl-2023-2024/edmonton-oilers-anaheim-ducks-MFEzKDnB/,-312,502,-270,622
28-03-2024,SEA,ANA,4,2,1,NHL_2023/2024,usa/nhl-2023-2024/seattle-kraken-anaheim-ducks-Im9oFklF/,-127,339,-119,379
26-03-2024,SEA,ANA,4,0,1,NHL_2023/2024,usa/nhl-2023-2024/seattle-kraken-anaheim-ducks-dIWE1WJF/,-119,335,-110,373
24-03-2024,ANA,TB,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-tampa-bay-lightning-trzv0JrB/,265,359,295,404
21-03-2024,ANA,CHI,4,0,1,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-chicago-blackhawks-EgyOYtpC/,128,317,140,358
19-03-2024,ANA,MIN,0,4,0,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-minnesota-wild-MaCpLNFC/,290,343,309,384
17-03-2024,STL,ANA,4,2,1,NHL_2023/2024,usa/nhl-2023-2024/st-louis-blues-anaheim-ducks-fFc1V7wK/,-140,359,-125,400
15-03-2024,WPG,ANA,6,0,1,NHL_2023/2024,usa/nhl-2023-2024/winnipeg-jets-anaheim-ducks-jaIYn9LL/,-255,453,-233,509
14-03-2024,MIN,ANA,2,0,1,NHL_2023/2024,usa/nhl-2023-2024/minnesota-wild-anaheim-ducks-pIggVnMM/,-174,387,-161,430
12-03-2024,CHI,ANA,7,2,1,NHL_2023/2024,usa/nhl-2023-2024/chicago-blackhawks-anaheim-ducks-6DFGHTiN/,125,321,138,357
10-03-2024,ANA,NYI,1,6,0,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-new-york-islanders-prwp4ANN/,271,351,282,394
08-03-2024,ANA,DAL,2,6,0,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-dallas-stars-pOAbhDOB/,383,397,400,450
06-03-2024,ANA,OTT,2,1,1,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-ottawa-senators-EydZUhpU/,241,360,262,390
03-03-2024,ANA,VAN,1,2,0,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-vancouver-canucks-Ikr1ULgJ/,337,380,355,416
01-03-2024,ANA,NJ,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-new-jersey-devils-8AgCnaaJ/,354,383,380,441
29-02-2024,SJ,ANA,4,6,0,NHL_2023/2024,usa/nhl-2023-2024/san-jose-sharks-anaheim-ducks-0pj4lLU6/,168,318,177,358
25-02-2024,ANA,NSH,2,4,0,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-nashville-predators-SbxxaEnc/,226,341,237,380
24-02-2024,LAK,ANA,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/los-angeles-kings-anaheim-ducks-MLFArg2G/,-166,371,-154,421
21-02-2024,ANA,CBJ,4,7,0,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-columbus-blue-jackets-llLTAEto/,137,339,145,374
19-02-2024,BUF,ANA,3,4,0,NHL_2023/2024,usa/nhl-2023-2024/buffalo-sabres-anaheim-ducks-vcKJF3SC/,-125,349,-110,370
17-02-2024,TOR,ANA,9,2,1,NHL_2023/2024,usa/nhl-2023-2024/toronto-maple-leafs-anaheim-ducks-2Lf9Ky7B/,-167,383,-152,430
15-02-2024,OTT,ANA,1,5,0,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-anaheim-ducks-tE6tN9BC/,-140,376,-130,415
13-02-2024,MTL,ANA,5,0,1,NHL_2023/2024,usa/nhl-2023-2024/montreal-canadiens-anaheim-ducks-tEUlXgZJ/,128,331,138,370
09-02-2024,ANA,EDM,3,5,0,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-edmonton-oilers-EwB7KGkE/,345,377,380,421
31-01-2024,ANA,SJ,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-san-jose-sharks-juvlkqIu/,-116,340,-110,369
27-01-2024,MIN,ANA,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/minnesota-wild-anaheim-ducks-t6UOlF6a/,-136,348,-127,395
25-01-2024,DAL,ANA,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/dallas-stars-anaheim-ducks-SvQ6rvpQ/,-194,408,-175,463
23-01-2024,ANA,BUF,4,2,1,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-buffalo-sabres-t8ZWV00K/,221,333,236,374
21-01-2024,ANA,NYR,2,5,0,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-new-york-rangers-EcZiVT99/,285,354,300,395
20-01-2024,SJ,ANA,5,3,1,NHL_2023/2024,usa/nhl-2023-2024/san-jose-sharks-anaheim-ducks-jkJpv8oB/,173,324,189,363
16-01-2024,WSH,ANA,2,0,1,NHL_2023/2024,usa/nhl-2023-2024/washington-capitals-anaheim-ducks-4CJSEiIa/,-109,331,-104,374
15-01-2024,FLA,ANA,4,5,0,NHL_2023/2024,usa/nhl-2023-2024/florida-panthers-anaheim-ducks-O42dCbd1/,-216,424,-200,494
13-01-2024,TB,ANA,5,1,1,NHL_2023/2024,usa/nhl-2023-2024/tampa-bay-lightning-anaheim-ducks-2RV0NO42/,-158,373,-147,416
11-01-2024,CAR,ANA,6,3,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-anaheim-ducks-j9wV3Fnp/,-207,426,-185,500
09-01-2024,NSH,ANA,3,5,0,NHL_2023/2024,usa/nhl-2023-2024/nashville-predators-anaheim-ducks-KKanCwu4/,-142,360,-128,395
07-01-2024,ANA,DET,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-detroit-red-wings-2T0TeIfN/,210,345,223,380
05-01-2024,ANA,WPG,1,3,0,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-winnipeg-jets-prPqwO6f/,239,333,267,358
03-01-2024,ANA,TOR,1,2,0,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-toronto-maple-leafs-boidnSq8/,266,366,290,405
31-12-2023,ANA,EDM,2,7,0,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-edmonton-oilers-QH4QY8F8/,270,367,300,409
29-12-2023,ANA,ARI,0,2,0,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-arizona-coyotes-vZLgIB61/,176,329,188,363
23-12-2023,ANA,SEA,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-seattle-kraken-KC559sOT/,202,331,218,359
21-12-2023,ANA,CGY,0,3,0,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-calgary-flames-6ZrD2MDp/,254,345,273,380
18-12-2023,DET,ANA,3,4,0,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-anaheim-ducks-M9R19XUa/,-148,368,-141,416
17-12-2023,NJ,ANA,1,5,0,NHL_2023/2024,usa/nhl-2023-2024/new-jersey-devils-anaheim-ducks-QsYhBg0m/,-159,384,-149,426
