date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2,high_moneyline_1,high_moneyline_2
22-09-2024,ARI,DET,13,20,0,NFL,usa/nfl/arizona-cardinals-detroit-lions-GAFijs85/,129,-156,140,-147
15-09-2024,DET,TB,16,20,0,NFL,usa/nfl/detroit-lions-tampa-bay-buccaneers-xrZpKIR9/,-375,290,-345,304
08-09-2024,DET,LAR,26,20,1,NFL,usa/nfl/detroit-lions-los-angeles-rams-8l2e91Di/,-242,195,-227,210
24-08-2024,DET,PIT,24,17,1,NFL,usa/nfl/detroit-lions-pittsburgh-steelers-xfyVYCk4/,251,-348,281,-312
17-08-2024,KC,DET,23,24,0,NFL,usa/nfl/kansas-city-chiefs-detroit-lions-KdD59y5e/,-418,295,-400,321
08-08-2024,NYG,DET,14,3,1,NFL,usa/nfl/new-york-giants-detroit-lions-nZV8ZUNO/,-188,146,-179,154
28-01-2024,SF,DET,34,31,1,NFL_2023/2024,usa/nfl-2023-2024/san-francisco-49ers-detroit-lions-WU5Zib9G/,-373,288,-333,300
21-01-2024,DET,TB,31,23,1,NFL_2023/2024,usa/nfl-2023-2024/detroit-lions-tampa-bay-buccaneers-jqIgpo8U/,-279,223,-263,235
14-01-2024,DET,LAR,24,23,1,NFL_2023/2024,usa/nfl-2023-2024/detroit-lions-los-angeles-rams-vN1XhUxK/,-171,141,-159,150
07-01-2024,DET,MIN,30,20,1,NFL_2023/2024,usa/nfl-2023-2024/detroit-lions-minnesota-vikings-Kh3W0Bdj/,-201,165,-189,175
30-12-2023,DAL,DET,20,19,1,NFL_2023/2024,usa/nfl-2023-2024/dallas-cowboys-detroit-lions-C6jni1TO/,-228,186,-222,200
24-12-2023,MIN,DET,24,30,0,NFL_2023/2024,usa/nfl-2023-2024/minnesota-vikings-detroit-lions-vgGn37MJ/,121,-143,133,-135
16-12-2023,DET,DEN,42,17,1,NFL_2023/2024,usa/nfl-2023-2024/detroit-lions-denver-broncos-0nTKl87Q/,-239,192,-200,208
10-12-2023,CHI,DET,28,13,1,NFL_2023/2024,usa/nfl-2023-2024/chicago-bears-detroit-lions-WlrTLIXM/,143,-172,179,-159
03-12-2023,NO,DET,28,33,0,NFL_2023/2024,usa/nfl-2023-2024/new-orleans-saints-detroit-lions-8IqsCs4b/,164,-197,175,-182
23-11-2023,DET,GB,22,29,0,NFL_2023/2024,usa/nfl-2023-2024/detroit-lions-green-bay-packers-foIWaGg6/,-411,313,-370,340
19-11-2023,DET,CHI,31,26,1,NFL_2023/2024,usa/nfl-2023-2024/detroit-lions-chicago-bears-UR8q15Yr/,-388,299,-357,330
12-11-2023,LAC,DET,38,41,0,NFL_2023/2024,usa/nfl-2023-2024/los-angeles-chargers-detroit-lions-0jswflRF/,114,-137,118,-127
30-10-2023,DET,LV,26,14,1,NFL_2023/2024,usa/nfl-2023-2024/detroit-lions-las-vegas-raiders-GK05WgTi/,-336,269,-312,323
22-10-2023,BAL,DET,38,6,1,NFL_2023/2024,usa/nfl-2023-2024/baltimore-ravens-detroit-lions-dIvI4pvr/,-164,138,-159,149
15-10-2023,TB,DET,6,20,0,NFL_2023/2024,usa/nfl-2023-2024/tampa-bay-buccaneers-detroit-lions-M5Dnk5ve/,135,-162,144,-154
08-10-2023,DET,CAR,42,24,1,NFL_2023/2024,usa/nfl-2023-2024/detroit-lions-carolina-panthers-jqORbzdo/,-460,345,-435,359
28-09-2023,GB,DET,20,34,0,NFL_2023/2024,usa/nfl-2023-2024/green-bay-packers-detroit-lions-CAIgdszm/,115,-138,121,-132
24-09-2023,DET,ATL,20,6,1,NFL_2023/2024,usa/nfl-2023-2024/detroit-lions-atlanta-falcons-hjc5QtjJ/,-172,144,-154,150
17-09-2023,DET,SEA,31,37,0,NFL_2023/2024,usa/nfl-2023-2024/detroit-lions-seattle-seahawks-CEEwZDxM/,-221,178,-213,188
07-09-2023,KC,DET,20,21,0,NFL_2023/2024,usa/nfl-2023-2024/kansas-city-chiefs-detroit-lions-pnTVqy6h/,-206,170,-196,179
25-08-2023,CAR,DET,17,26,0,NFL_2023/2024,usa/nfl-2023-2024/carolina-panthers-detroit-lions-OA5iBrz5/,-223,170,-200,184
19-08-2023,DET,JAX,7,25,0,NFL_2023/2024,usa/nfl-2023-2024/detroit-lions-jacksonville-jaguars-OUR4176t/,119,-150,131,-139
11-08-2023,DET,NYG,21,16,1,NFL_2023/2024,usa/nfl-2023-2024/detroit-lions-new-york-giants-h8EDGwCp/,-104,-122,104,-110
08-01-2023,GB,DET,16,20,0,NFL_2022/2023,usa/nfl-2022-2023/green-bay-packers-detroit-lions-CrOc5kgo/,-257,210,-222,225
01-01-2023,DET,CHI,41,10,1,NFL_2022/2023,usa/nfl-2022-2023/detroit-lions-chicago-bears-t8cRnVOb/,-218,179,-192,210
24-12-2022,CAR,DET,37,23,1,NFL_2022/2023,usa/nfl-2022-2023/carolina-panthers-detroit-lions-8tbFKCu6/,113,-135,120,-130
18-12-2022,NYJ,DET,17,20,0,NFL_2022/2023,usa/nfl-2022-2023/new-york-jets-detroit-lions-KMdvJa41/,-133,111,-116,120
11-12-2022,DET,MIN,34,23,1,NFL_2022/2023,usa/nfl-2022-2023/detroit-lions-minnesota-vikings-rFlHlcgg/,-134,111,-123,123
04-12-2022,DET,JAX,40,14,1,NFL_2022/2023,usa/nfl-2022-2023/detroit-lions-jacksonville-jaguars-MRSArvHD/,-120,-102,-115,110
24-11-2022,DET,BUF,25,28,0,NFL_2022/2023,usa/nfl-2022-2023/detroit-lions-buffalo-bills-bBznJNm2/,325,-430,357,-400
20-11-2022,NYG,DET,18,31,0,NFL_2022/2023,usa/nfl-2022-2023/new-york-giants-detroit-lions-fJg9vYJA/,-170,138,-154,150
13-11-2022,CHI,DET,30,31,0,NFL_2022/2023,usa/nfl-2022-2023/chicago-bears-detroit-lions-vT4hDeLB/,-164,136,-149,140
06-11-2022,DET,GB,15,9,1,NFL_2022/2023,usa/nfl-2022-2023/detroit-lions-green-bay-packers-Ami61bMa/,163,-201,175,-189
30-10-2022,DET,MIA,27,31,0,NFL_2022/2023,usa/nfl-2022-2023/detroit-lions-miami-dolphins-YTWnAV82/,159,-194,170,-185
23-10-2022,DAL,DET,24,6,1,NFL_2022/2023,usa/nfl-2022-2023/dallas-cowboys-detroit-lions-Y9zEzVHq/,-292,232,-270,254
09-10-2022,NE,DET,29,0,1,NFL_2022/2023,usa/nfl-2022-2023/new-england-patriots-detroit-lions-nHp0ThgJ/,-155,129,-145,140
02-10-2022,DET,SEA,45,48,0,NFL_2022/2023,usa/nfl-2022-2023/detroit-lions-seattle-seahawks-nZwWPJnR/,-176,147,-167,160
25-09-2022,MIN,DET,28,24,1,NFL_2022/2023,usa/nfl-2022-2023/minnesota-vikings-detroit-lions-zJ8chuRe/,-279,223,-263,235
18-09-2022,DET,WSH,36,27,1,NFL_2022/2023,usa/nfl-2022-2023/detroit-lions-washington-commanders-Q7LR1hbh/,-104,-116,108,-109
11-09-2022,DET,PHI,35,38,0,NFL_2022/2023,usa/nfl-2022-2023/detroit-lions-philadelphia-eagles-zRvVkXn7/,200,-245,218,-200
28-08-2022,PIT,DET,19,9,1,NFL_2022/2023,usa/nfl-2022-2023/pittsburgh-steelers-detroit-lions-QiaMUqve/,-267,194,-233,215
20-08-2022,IND,DET,26,27,0,NFL_2022/2023,usa/nfl-2022-2023/indianapolis-colts-detroit-lions-OMw9V47i/,-106,-122,116,-108
12-08-2022,DET,ATL,23,27,0,NFL_2022/2023,usa/nfl-2022-2023/detroit-lions-atlanta-falcons-lWobHEns/,-152,118,-133,134
09-01-2022,DET,GB,37,30,1,NFL_2021/2022,usa/nfl-2021-2022/detroit-lions-green-bay-packers-ppGQHpRm/,164,-195,172,-179
02-01-2022,SEA,DET,51,29,1,NFL_2021/2022,usa/nfl-2021-2022/seattle-seahawks-detroit-lions-84MnPSYD/,-405,316,-385,340
26-12-2021,ATL,DET,20,16,1,NFL_2021/2022,usa/nfl-2021-2022/atlanta-falcons-detroit-lions-fwUxlF6j/,-379,298,-312,313
19-12-2021,DET,ARI,30,12,1,NFL_2021/2022,usa/nfl-2021-2022/detroit-lions-arizona-cardinals-WQqPrKUA/,490,-673,525,-556
12-12-2021,DEN,DET,38,10,1,NFL_2021/2022,usa/nfl-2021-2022/denver-broncos-detroit-lions-pCEzVswC/,-654,477,-556,505
05-12-2021,DET,MIN,29,27,1,NFL_2021/2022,usa/nfl-2021-2022/detroit-lions-minnesota-vikings-KWTCJgYr/,253,-312,263,-294
25-11-2021,DET,CHI,14,16,0,NFL_2021/2022,usa/nfl-2021-2022/detroit-lions-chicago-bears-hrVdhHZq/,116,-137,125,-128
21-11-2021,CLE,DET,13,10,1,NFL_2021/2022,usa/nfl-2021-2022/cleveland-browns-detroit-lions-f7TjqvcT/,-686,499,-625,554
14-11-2021,PIT,DET,16,16,0,NFL_2021/2022,usa/nfl-2021-2022/pittsburgh-steelers-detroit-lions-YyeotEpK/,-249,208,-222,223
31-10-2021,DET,PHI,6,44,0,NFL_2021/2022,usa/nfl-2021-2022/detroit-lions-philadelphia-eagles-EZbnXcph/,145,-170,150,-167
24-10-2021,LAR,DET,28,19,1,NFL_2021/2022,usa/nfl-2021-2022/los-angeles-rams-detroit-lions-lEM1L0ot/,-1290,802,-1111,850
17-10-2021,DET,CIN,11,34,0,NFL_2021/2022,usa/nfl-2021-2022/detroit-lions-cincinnati-bengals-UmE0h2Hg/,165,-193,171,-182
10-10-2021,MIN,DET,19,17,1,NFL_2021/2022,usa/nfl-2021-2022/minnesota-vikings-detroit-lions-M11GrhlS/,-440,343,-417,359
03-10-2021,CHI,DET,24,14,1,NFL_2021/2022,usa/nfl-2021-2022/chicago-bears-detroit-lions-GrNXXzzA/,-150,129,-147,134
26-09-2021,DET,BAL,17,19,0,NFL_2021/2022,usa/nfl-2021-2022/detroit-lions-baltimore-ravens-M7MP4x6N/,299,-372,309,-345
20-09-2021,GB,DET,35,17,1,NFL_2021/2022,usa/nfl-2021-2022/green-bay-packers-detroit-lions-I9xdBMMu/,-556,422,-455,454
12-09-2021,DET,SF,33,41,0,NFL_2021/2022,usa/nfl-2021-2022/detroit-lions-san-francisco-49ers-hWzi2OSR/,340,-435,359,-417
27-08-2021,DET,IND,17,27,0,NFL_2021/2022,usa/nfl-2021-2022/detroit-lions-indianapolis-colts-G6yZc5h5/,-100,-124,102,-116
21-08-2021,PIT,DET,26,20,1,NFL_2021/2022,usa/nfl-2021-2022/pittsburgh-steelers-detroit-lions-CYxS9jU2/,-311,240,-286,250
13-08-2021,DET,BUF,15,16,0,NFL_2021/2022,usa/nfl-2021-2022/detroit-lions-buffalo-bills-j3OZvWUS/,-141,114,-127,120
03-01-2021,DET,MIN,35,37,0,NFL_2020/2021,usa/nfl-2020-2021/detroit-lions-minnesota-vikings-jPBhJh67/,146,-169,154,-161
26-12-2020,DET,TB,7,47,0,NFL_2020/2021,usa/nfl-2020-2021/detroit-lions-tampa-bay-buccaneers-4SqCoaSo/,457,-640,475,-588
20-12-2020,TEN,DET,46,25,1,NFL_2020/2021,usa/nfl-2020-2021/tennessee-titans-detroit-lions-rcVJGvTB/,-412,327,-385,361
13-12-2020,DET,GB,24,31,0,NFL_2020/2021,usa/nfl-2020-2021/detroit-lions-green-bay-packers-bXyajrF6/,313,-408,334,-345
06-12-2020,CHI,DET,30,34,0,NFL_2020/2021,usa/nfl-2020-2021/chicago-bears-detroit-lions-vkSz0en3/,-158,132,-152,140
26-11-2020,DET,HOU,25,41,0,NFL_2020/2021,usa/nfl-2020-2021/detroit-lions-houston-texans-A9hJYIm4/,140,-165,145,-159
22-11-2020,CAR,DET,20,0,1,NFL_2020/2021,usa/nfl-2020-2021/carolina-panthers-detroit-lions-phjhKJYA/,139,-166,150,-154
15-11-2020,DET,WSH,30,27,1,NFL_2020/2021,usa/nfl-2020-2021/detroit-lions-washington-commanders-zertLv27/,-141,119,-130,123
08-11-2020,MIN,DET,34,20,1,NFL_2020/2021,usa/nfl-2020-2021/minnesota-vikings-detroit-lions-lQ4a81I1/,-175,146,-161,154
01-11-2020,DET,IND,21,41,0,NFL_2020/2021,usa/nfl-2020-2021/detroit-lions-indianapolis-colts-SWqt4nRF/,156,-185,165,-167
25-10-2020,ATL,DET,22,23,0,NFL_2020/2021,usa/nfl-2020-2021/atlanta-falcons-detroit-lions-f1ESlGLB/,-120,-103,-114,102
18-10-2020,JAX,DET,16,34,0,NFL_2020/2021,usa/nfl-2020-2021/jacksonville-jaguars-detroit-lions-KlmcZzMO/,138,-165,148,-159
04-10-2020,DET,NO,29,35,0,NFL_2020/2021,usa/nfl-2020-2021/detroit-lions-new-orleans-saints-hz5DIiuG/,135,-159,140,-154
