date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2
29-09-2024,LV,CLE,20,16,1,NFL,usa/nfl/las-vegas-raiders-cleveland-browns-UHwfHVTI/,122,-149
22-09-2024,CLE,NYG,15,21,0,NFL,usa/nfl/cleveland-browns-new-york-giants-GWStxime/,-292,232
15-09-2024,JAX,CLE,13,18,0,NFL,usa/nfl/jacksonville-jaguars-cleveland-browns-hGzICzKq/,-174,143
08-09-2024,CLE,DAL,17,33,0,NFL,usa/nfl/cleveland-browns-dallas-cowboys-zXF1lOW7/,-127,105
24-08-2024,SEA,CLE,37,33,1,NFL,usa/nfl/seattle-seahawks-cleveland-browns-pv3KqU3M/,-222,169
17-08-2024,CLE,MIN,12,27,0,NFL,usa/nfl/cleveland-browns-minnesota-vikings-tC1E7FZ7/,-145,113
10-08-2024,CLE,GB,10,23,0,NFL,usa/nfl/cleveland-browns-green-bay-packers-prw84kNb/,-237,179
13-01-2024,HOU,CLE,45,14,1,NFL_2023/2024,usa/nfl-2023-2024/houston-texans-cleveland-browns-0xKQFK5L/,114,-136
07-01-2024,CIN,CLE,31,14,1,NFL_2023/2024,usa/nfl-2023-2024/cincinnati-bengals-cleveland-browns-xUDR1isp/,-346,270
28-12-2023,CLE,NYJ,37,20,1,NFL_2023/2024,usa/nfl-2023-2024/cleveland-browns-new-york-jets-YFirhsEI/,-330,260
24-12-2023,HOU,CLE,22,36,0,NFL_2023/2024,usa/nfl-2023-2024/houston-texans-cleveland-browns-xlx4vOqJ/,130,-157
17-12-2023,CLE,CHI,20,17,1,NFL_2023/2024,usa/nfl-2023-2024/cleveland-browns-chicago-bears-INwGklhK/,-151,125
10-12-2023,CLE,JAX,31,27,1,NFL_2023/2024,usa/nfl-2023-2024/cleveland-browns-jacksonville-jaguars-GMJaGdep/,-130,111
03-12-2023,LAR,CLE,36,19,1,NFL_2023/2024,usa/nfl-2023-2024/los-angeles-rams-cleveland-browns-fqm4RM3o/,-190,159
