team_1,team_2,score_1,score_2,game_url
NE,MIA,10,15,usa/nfl/new-england-patriots-miami-dolphins-tj42r8SH/
MIA,TEN,12,31,usa/nfl/miami-dolphins-tennessee-titans-td7CZCqm/
SEA,MIA,24,3,usa/nfl/seattle-seahawks-miami-dolphins-8pCqh3wg/
MIA,BUF,10,31,usa/nfl/miami-dolphins-buffalo-bills-trGRba44/
MIA,JAX,20,17,usa/nfl/miami-dolphins-jacksonville-jaguars-Q3k45beJ/
TB,MIA,24,14,usa/nfl/tampa-bay-buccaneers-miami-dolphins-Ik44Ii5N/
MIA,WSH,13,6,usa/nfl/miami-dolphins-washington-commanders-v7TvOzKl/
MIA,ATL,20,13,usa/nfl/miami-dolphins-atlanta-falcons-xbBIgY8t/
KC,MIA,26,7,usa/nfl-2023-2024/kansas-city-chiefs-miami-dolphins-48iPBrqa/
MIA,BUF,14,21,usa/nfl-2023-2024/miami-dolphins-buffalo-bills-phANLCYF/
BAL,MIA,56,19,usa/nfl-2023-2024/baltimore-ravens-miami-dolphins-Q9vUFp6P/
MIA,DAL,22,20,usa/nfl-2023-2024/miami-dolphins-dallas-cowboys-rRbVfqUa/
MIA,NYJ,30,0,usa/nfl-2023-2024/miami-dolphins-new-york-jets-WhdVwig8/
MIA,TEN,27,28,usa/nfl-2023-2024/miami-dolphins-tennessee-titans-4tLzI9Wl/
WSH,MIA,15,45,usa/nfl-2023-2024/washington-commanders-miami-dolphins-6Xu27JIT/
NYJ,MIA,13,34,usa/nfl-2023-2024/new-york-jets-miami-dolphins-fkQzgg64/
MIA,LV,20,13,usa/nfl-2023-2024/miami-dolphins-las-vegas-raiders-b700cNX7/
KC,MIA,21,14,usa/nfl-2023-2024/kansas-city-chiefs-miami-dolphins-C8VZSjUi/
MIA,NE,31,17,usa/nfl-2023-2024/miami-dolphins-new-england-patriots-WEo6z3UP/
PHI,MIA,31,17,usa/nfl-2023-2024/philadelphia-eagles-miami-dolphins-OhbaHNNm/
MIA,CAR,42,21,usa/nfl-2023-2024/miami-dolphins-carolina-panthers-rFErjoPl/
MIA,NYG,31,16,usa/nfl-2023-2024/miami-dolphins-new-york-giants-2N3ObIBi/
BUF,MIA,48,20,usa/nfl-2023-2024/buffalo-bills-miami-dolphins-j1Hce1kg/
MIA,DEN,70,20,usa/nfl-2023-2024/miami-dolphins-denver-broncos-QwSJq4js/
NE,MIA,17,24,usa/nfl-2023-2024/new-england-patriots-miami-dolphins-UBCuWpMs/
LAC,MIA,34,36,usa/nfl-2023-2024/los-angeles-chargers-miami-dolphins-YNg4KENS/
JAX,MIA,31,18,usa/nfl-2023-2024/jacksonville-jaguars-miami-dolphins-rZvUO144/
HOU,MIA,3,28,usa/nfl-2023-2024/houston-texans-miami-dolphins-OAqMe3zI/
MIA,ATL,3,19,usa/nfl-2023-2024/miami-dolphins-atlanta-falcons-jPVg6dh8/
BUF,MIA,34,31,usa/nfl-2022-2023/buffalo-bills-miami-dolphins-Kvry8r85/
MIA,NYJ,11,6,usa/nfl-2022-2023/miami-dolphins-new-york-jets-2XnnCLRc/
NE,MIA,23,21,usa/nfl-2022-2023/new-england-patriots-miami-dolphins-fXCWqT8H/
MIA,GB,20,26,usa/nfl-2022-2023/miami-dolphins-green-bay-packers-MRWeXkPB/
BUF,MIA,32,29,usa/nfl-2022-2023/buffalo-bills-miami-dolphins-hKYbHent/
LAC,MIA,23,17,usa/nfl-2022-2023/los-angeles-chargers-miami-dolphins-CftYpFhI/
SF,MIA,33,17,usa/nfl-2022-2023/san-francisco-49ers-miami-dolphins-v3ayaa1f/
MIA,HOU,30,15,usa/nfl-2022-2023/miami-dolphins-houston-texans-IF7CZrYr/
MIA,CLE,39,17,usa/nfl-2022-2023/miami-dolphins-cleveland-browns-zeb1BZkO/
CHI,MIA,32,35,usa/nfl-2022-2023/chicago-bears-miami-dolphins-2Nmb3Kim/
DET,MIA,27,31,usa/nfl-2022-2023/detroit-lions-miami-dolphins-YTWnAV82/
MIA,PIT,16,10,usa/nfl-2022-2023/miami-dolphins-pittsburgh-steelers-4E8PhUwS/
MIA,MIN,16,24,usa/nfl-2022-2023/miami-dolphins-minnesota-vikings-x486poUA/
NYJ,MIA,40,17,usa/nfl-2022-2023/new-york-jets-miami-dolphins-0biCzA0n/
CIN,MIA,27,15,usa/nfl-2022-2023/cincinnati-bengals-miami-dolphins-0QVr4xQ7/
MIA,BUF,21,19,usa/nfl-2022-2023/miami-dolphins-buffalo-bills-IsEhgLBk/
BAL,MIA,38,42,usa/nfl-2022-2023/baltimore-ravens-miami-dolphins-4hXI3ETu/
MIA,NE,20,7,usa/nfl-2022-2023/miami-dolphins-new-england-patriots-2XWGDzuE/
MIA,PHI,48,10,usa/nfl-2022-2023/miami-dolphins-philadelphia-eagles-QTGZwlH8/
MIA,LV,13,15,usa/nfl-2022-2023/miami-dolphins-las-vegas-raiders-baYXP0yT/
TB,MIA,24,26,usa/nfl-2022-2023/tampa-bay-buccaneers-miami-dolphins-tQAyVXGt/
MIA,NE,33,24,usa/nfl-2021-2022/miami-dolphins-new-england-patriots-SSBoDMuJ/
TEN,MIA,34,3,usa/nfl-2021-2022/tennessee-titans-miami-dolphins-IF74Ckk8/
NO,MIA,3,20,usa/nfl-2021-2022/new-orleans-saints-miami-dolphins-UgR9j8Sl/
MIA,NYJ,31,24,usa/nfl-2021-2022/miami-dolphins-new-york-jets-vmcLPaPO/
MIA,NYG,20,9,usa/nfl-2021-2022/miami-dolphins-new-york-giants-llwsPFAL/
MIA,CAR,33,10,usa/nfl-2021-2022/miami-dolphins-carolina-panthers-EVObCxRF/
NYJ,MIA,17,24,usa/nfl-2021-2022/new-york-jets-miami-dolphins-8jRvntDA/
MIA,BAL,22,10,usa/nfl-2021-2022/miami-dolphins-baltimore-ravens-jHLsMhgl/
MIA,HOU,17,9,usa/nfl-2021-2022/miami-dolphins-houston-texans-hMkD6Dg1/
BUF,MIA,26,11,usa/nfl-2021-2022/buffalo-bills-miami-dolphins-4OiaUeUA/
MIA,ATL,28,30,usa/nfl-2021-2022/miami-dolphins-atlanta-falcons-p0di1c0O/
JAX,MIA,23,20,usa/nfl-2021-2022/jacksonville-jaguars-miami-dolphins-vJZLapPJ/
TB,MIA,45,17,usa/nfl-2021-2022/tampa-bay-buccaneers-miami-dolphins-z9sixjRe/
MIA,IND,17,27,usa/nfl-2021-2022/miami-dolphins-indianapolis-colts-ldLuWE4M/
LV,MIA,31,28,usa/nfl-2021-2022/las-vegas-raiders-miami-dolphins-tCknMwyb/
MIA,BUF,0,35,usa/nfl-2021-2022/miami-dolphins-buffalo-bills-6cqD7J47/
NE,MIA,16,17,usa/nfl-2021-2022/new-england-patriots-miami-dolphins-Cz8HIqD8/
