team_1,team_2,score_1,score_2,game_url
BOS,LA,2,1,usa/nhl/boston-bruins-los-angeles-kings-rajUlyLH/
BUF,LA,1,3,usa/nhl/buffalo-sabres-los-angeles-kings-IVVaEuRE/
LA,FLA,2,4,usa/nhl/los-angeles-kings-florida-panthers-pbDPEPIU/
LA,BOS,4,1,usa/nhl/los-angeles-kings-boston-bruins-WhfzPO3S/
ANA,LA,0,4,usa/nhl/anaheim-ducks-los-angeles-kings-SG7AmKWF/
LA,ANA,3,2,usa/nhl/los-angeles-kings-anaheim-ducks-z9k3kt23/
VGK,LA,2,3,usa/nhl/vegas-golden-knights-los-angeles-kings-jsaVIyzn/
EDM,LA,4,3,usa/nhl-2023-2024/edmonton-oilers-los-angeles-kings-IoxjYs7T/
LA,EDM,0,1,usa/nhl-2023-2024/los-angeles-kings-edmonton-oilers-jPmWyLAk/
LA,EDM,1,6,usa/nhl-2023-2024/los-angeles-kings-edmonton-oilers-Ktc0ssmS/
EDM,LA,4,5,usa/nhl-2023-2024/edmonton-oilers-los-angeles-kings-bR8iq3IF/
EDM,LA,7,4,usa/nhl-2023-2024/edmonton-oilers-los-angeles-kings-j15qoPm3/
LA,CHI,5,4,usa/nhl-2023-2024/los-angeles-kings-chicago-blackhawks-r1H6N1Bg/
LA,MIN,1,3,usa/nhl-2023-2024/los-angeles-kings-minnesota-wild-8W0WLlzk/
LA,ANA,3,1,usa/nhl-2023-2024/los-angeles-kings-anaheim-ducks-Kntg8V5k/
LA,CGY,4,1,usa/nhl-2023-2024/los-angeles-kings-calgary-flames-0tA6vfno/
ANA,LA,3,1,usa/nhl-2023-2024/anaheim-ducks-los-angeles-kings-KCPqsg7j/
LA,VAN,6,3,usa/nhl-2023-2024/los-angeles-kings-vancouver-canucks-0b3xyLug/
SJ,LA,1,2,usa/nhl-2023-2024/san-jose-sharks-los-angeles-kings-jiWxgvql/
LA,SEA,5,2,usa/nhl-2023-2024/los-angeles-kings-seattle-kraken-WnaCxJb7/
WPG,LA,4,3,usa/nhl-2023-2024/winnipeg-jets-los-angeles-kings-CM0Omq78/
CGY,LA,4,2,usa/nhl-2023-2024/calgary-flames-los-angeles-kings-EDgFCVvo/
EDM,LA,4,1,usa/nhl-2023-2024/edmonton-oilers-los-angeles-kings-EkBSLZHb/
VAN,LA,2,3,usa/nhl-2023-2024/vancouver-canucks-los-angeles-kings-GrHlAxJn/
LA,TB,4,3,usa/nhl-2023-2024/los-angeles-kings-tampa-bay-lightning-OhpApvqO/
LA,MIN,6,0,usa/nhl-2023-2024/los-angeles-kings-minnesota-wild-Ywt3w5Vt/
LA,CHI,6,2,usa/nhl-2023-2024/los-angeles-kings-chicago-blackhawks-0jBlKsVI/
DAL,LA,4,1,usa/nhl-2023-2024/dallas-stars-los-angeles-kings-WzwdSJ5r/
CHI,LA,0,5,usa/nhl-2023-2024/chicago-blackhawks-los-angeles-kings-G0pPPQqp/
LA,NYI,3,0,usa/nhl-2023-2024/los-angeles-kings-new-york-islanders-IV7bNXNo/
LA,DAL,1,4,usa/nhl-2023-2024/los-angeles-kings-dallas-stars-bRzY6Cw5/
LA,OTT,4,3,usa/nhl-2023-2024/los-angeles-kings-ottawa-senators-INsaoEUA/
LA,VAN,1,2,usa/nhl-2023-2024/los-angeles-kings-vancouver-canucks-hM7QWEFH/
LA,NJ,5,1,usa/nhl-2023-2024/los-angeles-kings-new-jersey-devils-M3nYuqZl/
VAN,LA,1,5,usa/nhl-2023-2024/vancouver-canucks-los-angeles-kings-8hQOSsVr/
CGY,LA,4,2,usa/nhl-2023-2024/calgary-flames-los-angeles-kings-OnqaCMp2/
EDM,LA,4,2,usa/nhl-2023-2024/edmonton-oilers-los-angeles-kings-IsUEXWGA/
LA,ANA,3,2,usa/nhl-2023-2024/los-angeles-kings-anaheim-ducks-MLFArg2G/
LA,NSH,1,4,usa/nhl-2023-2024/los-angeles-kings-nashville-predators-YyeXUZXG/
LA,CBJ,5,1,usa/nhl-2023-2024/los-angeles-kings-columbus-blue-jackets-hIZcGzJN/
PIT,LA,1,2,usa/nhl-2023-2024/pittsburgh-penguins-los-angeles-kings-bo3MGqD6/
BOS,LA,4,5,usa/nhl-2023-2024/boston-bruins-los-angeles-kings-6ivq3Qr7/
NJ,LA,1,2,usa/nhl-2023-2024/new-jersey-devils-los-angeles-kings-KWa0BlyR/
BUF,LA,7,0,usa/nhl-2023-2024/buffalo-sabres-los-angeles-kings-08QNcV6R/
LA,EDM,4,0,usa/nhl-2023-2024/los-angeles-kings-edmonton-oilers-hhlfBCC0/
NSH,LA,2,4,usa/nhl-2023-2024/nashville-predators-los-angeles-kings-lxLqpiLU/
COL,LA,5,1,usa/nhl-2023-2024/colorado-avalanche-los-angeles-kings-hM9oydx0/
LA,BUF,3,5,usa/nhl-2023-2024/los-angeles-kings-buffalo-sabres-vJqCMdN6/
LA,SJ,3,4,usa/nhl-2023-2024/los-angeles-kings-san-jose-sharks-tCkYAaOf/
LA,NYR,2,1,usa/nhl-2023-2024/los-angeles-kings-new-york-rangers-OGWixnGN/
